name,created_at,word from wordlist,found word,original tweet,tweet
"Klein-Schmeink, Maria",Fri May 08 08:53:01 +0000 2020,corona,corona,"Bin schwer in Sorge: der jetzt vereinbarte Infektionswert für erneute Auflagen zur Kontaktbeschränkung &amp; Infektionsausbreitung ist mir ausgesprochen hoch.Zudem ohne bindende Testungsregelungen &amp; andere Parameter wie Belegung der Intensivbetten sehr ""gestaltungsfreudig"" #Corona","['schwer', 'sorge', 'vereinbarte', 'infektionswert', 'erneute', 'auflagen', 'kontaktbeschränkung', 'infektionsausbreitung', 'ausgesprochen', 'hochzudem', 'bindende', 'testungsregelungen', 'parameter', 'belegung', 'intensivbetten', 'gestaltungsfreudig', 'corona']"
"Klein-Schmeink, Maria",Fri May 08 09:06:26 +0000 2020,quarantäne,quarantäne,"Auch wenn es um einen systemrelevanten Betrieb geht, ist Weiterproduktion kritisch. Frage der Wohnverhältnisse der vielen rumänischen Mitarbeiter sowie von deren Familien muss in den Blick. Kann Quarantäne, Abstand &amp; Hygiene ausreichend eingehalten werden? #Westfleisch","['systemrelevanten', 'betrieb', 'geht', 'weiterproduktion', 'kritisch', 'frage', 'wohnverhältnisse', 'vielen', 'rumänischen', 'mitarbeiter', 'sowie', 'deren', 'familien', 'blick', 'quarantäne', 'abstand', 'hygiene', 'ausreichend', 'eingehalten', 'westfleisch']"
"Klein-Schmeink, Maria",Fri May 08 09:22:52 +0000 2020,corona,corona,"Willkürlich gewählter Grenzwert. Völlig untauglich, besonders für Großstädte. Klare Testungsstrategie und Vorgabe fehlt. Wer möglichst wenig testet, braucht wenig Einschränkungen, läuft aber Gefahr mit großen Infektionszahlen aufzuwachen. #Corona","['willkürlich', 'gewählter', 'grenzwert', 'völlig', 'untauglich', 'besonders', 'großstädte', 'klare', 'testungsstrategie', 'vorgabe', 'fehlt', 'wer', 'möglichst', 'wenig', 'testet', 'braucht', 'wenig', 'einschränkungen', 'läuft', 'gefahr', 'großen', 'infektionszahlen', 'aufzuwachen', 'corona']"
"Klein-Schmeink, Maria",Sat May 09 06:45:20 +0000 2020,corona,corona,"Das System der Werkverträge &amp; der Subunternehmen gehört abgeschafft. Widerspricht gleich mehrfach den Anforderungen an ein humanes Arbeitsrecht. #corona Fälle sind Folge schlechter Arbeits- und Wohnverhältnisse. Die Werkvertragsnehmer sind NICHT Schuld. 
https://t.co/nFV1vU58Nj","['system', 'werkverträge', 'subunternehmen', 'gehört', 'abgeschafft', 'widerspricht', 'gleich', 'mehrfach', 'anforderungen', 'humanes', 'arbeitsrecht', 'corona', 'fälle', 'folge', 'schlechter', 'arbeits', 'wohnverhältnisse', 'werkvertragsnehmer', 'schuld']"
"Klein-Schmeink, Maria",Sat May 09 07:13:58 +0000 2020,corona,corona,"Und weiterhin gilt: Abstand halten, Hygienregeln beachten, Maske auf #corona","['weiterhin', 'gilt', 'abstand', 'halten', 'hygienregeln', 'beachten', 'maske', 'corona']"
"Klein-Schmeink, Maria",Sat May 09 07:38:51 +0000 2020,corona-app,coronaapp,"Wer die Akzeptanz der #corona-app beschädigen will, die Zusicherung der Bundesregierung zur Freiwilligkeit und Anonymität unter Fragezeichen stellt, muss sich nicht wundern, wenn sie nur  wenige nutzen werden 
https://t.co/b2baucS3K7","['wer', 'akzeptanz', 'coronaapp', 'beschädigen', 'zusicherung', 'bundesregierung', 'freiwilligkeit', 'anonymität', 'fragezeichen', 'stellt', 'wundern', 'wenige', 'nutzen']"
"Klein-Schmeink, Maria",Sat May 09 07:58:00 +0000 2020,coronakrise,coronakrise,"""Die Coronakrise überwinden wir nur gemeinsam erfolgreich, wenn wir dem Willen der großen Mehrheit in unserem Land folgen und Europa die Treue halten.""
@GoeringEckardt
@ToniHofreiter 
sprechen mir aus dem Herzen https://t.co/qGrhXbolAw","['coronakrise', 'überwinden', 'gemeinsam', 'erfolgreich', 'willen', 'großen', 'mehrheit', 'land', 'folgen', 'europa', 'treue', 'halten', 'sprechen', 'herzen']"
"Klein-Schmeink, Maria",Sat May 09 08:28:05 +0000 2020,immunität,immunität,@MLangguth @psych_ffm Immunitätsausweis hat wissenschaftlich keine Grundlage solange wir zu wenig über Immunität wissen. Verknüpfung mit Vorteilen wird Corona-Parties erzeugen.,"['immunitätsausweis', 'wissenschaftlich', 'grundlage', 'solange', 'wenig', 'immunität', 'wissen', 'verknüpfung', 'vorteilen', 'coronaparties', 'erzeugen']"
"Klein-Schmeink, Maria",Sat May 09 19:14:26 +0000 2020,quarantäne,quarantäne,@AnneSpallek @Laschet @norwichruesse @JuliaKloeckner Du stellst die richtigen Fragen. Mit der Verhängung der Quarantäne ist es nicht getan.,"['stellst', 'richtigen', 'fragen', 'verhängung', 'quarantäne', 'getan']"
"Klein-Schmeink, Maria",Sat May 09 19:33:33 +0000 2020,coronatest,coronatests,"Kostenübernahme bei vorsorglichen Corona-Tests  müssen steuerfinanziert werden. Verfahren: erstmal Kasse, dann über Steuerzuschuss im Vorwegabzug von Gesundheitsfonds.","['kostenübernahme', 'vorsorglichen', 'coronatests', 'müssen', 'steuerfinanziert', 'verfahren', 'erstmal', 'kasse', 'steuerzuschuss', 'vorwegabzug', 'gesundheitsfonds']"
"Klein-Schmeink, Maria",Sat May 09 19:35:38 +0000 2020,quarantäne,quarantäne,@AnneSpallek @Laschet @norwichruesse @JuliaKloeckner Bei staatlicher Quarantäne müsste das Krankengeld über die Kommune gezahlt werden. Aber was ist der Bezugspunkt?,"['staatlicher', 'quarantäne', 'müsste', 'krankengeld', 'kommune', 'gezahlt', 'bezugspunkt']"
"Klein-Schmeink, Maria",Sun May 10 12:46:02 +0000 2020,neuinfektion,neuinfektionen,@PaulaPiechotta Auch die Neuinfektionen steigen. Testungen in Schlachthöfen werden sowieso zusätzliche Infizierte zeigen. Interessant ist wie viel getestet wird in der Fläche.,"['neuinfektionen', 'steigen', 'testungen', 'schlachthöfen', 'sowieso', 'zusätzliche', 'infizierte', 'zeigen', 'interessant', 'getestet', 'fläche']"
"Klein-Schmeink, Maria",Sun May 10 14:03:11 +0000 2020,corona,corona,Wird bestimmt hoch interessant! #corona #Schutz #Teilhabe,"['bestimmt', 'hoch', 'interessant', 'corona', 'schutz', 'teilhabe']"
"Klein-Schmeink, Maria",Sun May 10 14:52:54 +0000 2020,corona,corona,"Ich sehe schon das nächste Infektionscluster
#corona","['sehe', 'schon', 'nächste', 'infektionscluster', 'corona']"
"Klein-Schmeink, Maria",Sun May 10 17:29:03 +0000 2020,corona,corona,"Dieses ausbeuterischen System in den Schlachtbetrieben gehört abgeschafft. #westfleisch #corona 
https://t.co/jprRdycJsR","['ausbeuterischen', 'system', 'schlachtbetrieben', 'gehört', 'abgeschafft', 'westfleisch', 'corona']"
"Klein-Schmeink, Maria",Mon May 11 08:39:50 +0000 2020,infektionsschutzgesetz,infektionsschutzgesetz,"Anhörung zum 2. Infektionsschutzgesetz. Sachverständige betonen die Notwendigkeit die Leistungsbereiche für besonders schutzbedürftige Gruppen unter Schutzschirm zu stellen z.B. SPZ, psychiatrische Krankenpflege &amp; Institutsambulanzen, Hebammen, Sozialmediz. Nachsorge, Suchthilfe","['anhörung', 'infektionsschutzgesetz', 'sachverständige', 'betonen', 'notwendigkeit', 'leistungsbereiche', 'besonders', 'schutzbedürftige', 'gruppen', 'schutzschirm', 'stellen', 'z', 'b', 'spz', 'psychiatrische', 'krankenpflege', 'institutsambulanzen', 'hebammen', 'sozialmediz', 'nachsorge', 'suchthilfe']"
"Klein-Schmeink, Maria",Mon May 11 15:19:28 +0000 2020,coronakrise,coronaktise,"Die Corona-Ktise könnte die gesetzlichen Krankenkassen 14 Mrd. kosten. Diese Laaten dürfen nicht bei den Beitragszahlern allein abgeladen werden. Wir brauchen einen Steuerzuschuss. 
 https://t.co/f7lkgFBL2e","['coronaktise', 'gesetzlichen', 'krankenkassen', 'mrd', 'kosten', 'laaten', 'dürfen', 'beitragszahlern', 'allein', 'abgeladen', 'brauchen', 'steuerzuschuss']"
"Klein-Schmeink, Maria",Tue May 12 05:42:41 +0000 2020,corona,corona,"Lehrstück wie schlechte Arbeits-und Wohnbedingungen zur Verbreitung von #corona beitragen. System der Werkverträge und Subunternehmertum gehören abgeschafft. Überall nicht nur in #Coesfeld #westfleisch 
 https://t.co/cQF7j6pUZ3","['lehrstück', 'schlechte', 'arbeitsund', 'wohnbedingungen', 'verbreitung', 'corona', 'beitragen', 'system', 'werkverträge', 'subunternehmertum', 'gehören', 'abgeschafft', 'überall', 'coesfeld', 'westfleisch']"
"Klein-Schmeink, Maria",Tue May 12 10:44:50 +0000 2020,corona,corona,"@thomasgebhart zu wenig: wo ist der allgemeinverbindliche Tarifvertrag?Wo die Senkung der Wochenarbeitszeit,es gibt wegen #corona im Gegenteil eine Verlängerung der täglichen Arbeitszeit &amp; verkürzte Ruhezeit. Wo die Reform der Pflegeversicherung,damit alles nicht von Pflegebedürftigen zu zahlen","['wenig', 'allgemeinverbindliche', 'tarifvertrag', 'senkung', 'wochenarbeitszeit', 'gibt', 'wegen', 'corona', 'gegenteil', 'verlängerung', 'täglichen', 'arbeitszeit', 'verkürzte', 'ruhezeit', 'reform', 'pflegeversicherung', 'pflegebedürftigen', 'zahlen']"
"Klein-Schmeink, Maria",Tue May 12 13:30:26 +0000 2020,corona,corona,"Was mich frustriert: keine Änderungsanträge der Koalition bislang Richtung Ausweiten des #Schutzschirm für SPZ, Institutsambulanzen,  psychiatrische Pflege, Hebammen, ambulante Rehabilitation, Hospize etc. Die besonders schutz brauchen, bleiben erneut im Regen stehen. 
#Corona","['frustriert', 'änderungsanträge', 'koalition', 'bislang', 'richtung', 'ausweiten', 'schutzschirm', 'spz', 'institutsambulanzen', 'psychiatrische', 'pflege', 'hebammen', 'ambulante', 'rehabilitation', 'hospize', 'etc', 'besonders', 'schutz', 'brauchen', 'bleiben', 'erneut', 'regen', 'stehen', 'corona']"
"Klein-Schmeink, Maria",Wed May 13 12:15:04 +0000 2020,corona,corona,Sehr enttäuschend: Koalition lässt weiterhin wichtige Leistungsbereiche der Gesundheitsversorgung ohne Schutzschirm. Dabei geht es vor allem um Angebote für Menschen mit einer chronischen Erkrankung oder Behinderung. #corona,"['enttäuschend', 'koalition', 'lässt', 'weiterhin', 'wichtige', 'leistungsbereiche', 'gesundheitsversorgung', 'schutzschirm', 'dabei', 'geht', 'angebote', 'menschen', 'chronischen', 'erkrankung', 'behinderung', 'corona']"
"Klein-Schmeink, Maria",Thu May 14 10:40:52 +0000 2020,corona,corona,"Information und Aufklärung gegen Verschwörungstheorien setzen. Wie froh wären wir endlich einen Impfschutz gegen #corona zu haben und ihn allen zur Verfügung stellen zu können. 
 https://t.co/aE7VESE61o","['information', 'aufklärung', 'verschwörungstheorien', 'setzen', 'froh', 'wären', 'endlich', 'impfschutz', 'corona', 'verfügung', 'stellen']"
"Klein-Schmeink, Maria",Thu May 14 16:14:34 +0000 2020,ausgangsverbot,ausgangsverbot,"@PaulaPiechotta Ich wüsste von keinem Bundesland in dem echtes Ausgangsverbot galt, wie z.B in Spanien, Frankreich und Italien. Also Differenzierung wäre schon angebracht.","['wüsste', 'bundesland', 'echtes', 'ausgangsverbot', 'galt', 'z', 'b', 'spanien', 'frankreich', 'italien', 'differenzierung', 'wäre', 'schon', 'angebracht']"
"Klein-Schmeink, Maria",Tue May 19 08:01:44 +0000 2020,corona,corona,"Schutzmaterial &amp; regelmäßige Testung müssen garantiert werden. Infektionsrisiko soweit wie irgend möglich reduziert werden. #corona
Frage mich ob Teilnehmende an Hygienedemos sich klar machen welche Risiken auf die im Gesundheitswesen verlagert werden.  https://t.co/ddsGmWXNQY","['schutzmaterial', 'regelmäßige', 'testung', 'müssen', 'garantiert', 'infektionsrisiko', 'soweit', 'irgend', 'möglich', 'reduziert', 'corona', 'frage', 'teilnehmende', 'hygienedemos', 'klar', 'risiken', 'gesundheitswesen', 'verlagert']"
"Klein-Schmeink, Maria",Tue May 19 20:13:57 +0000 2020,corona,corona,"Deshalb gilt weiterhin: Abstand halten, MNS und Hygieneregeln einhalten. Aussrdemnsollten alle Berufe mit viel unmittelbaren Kontakt mit Risikogruppen ein Recht auf regelmässige Testung haben. #corona","['deshalb', 'gilt', 'weiterhin', 'abstand', 'halten', 'mns', 'hygieneregeln', 'einhalten', 'aussrdemnsollten', 'berufe', 'unmittelbaren', 'kontakt', 'risikogruppen', 'recht', 'regelmässige', 'testung', 'corona']"
"Klein-Schmeink, Maria",Wed May 20 09:13:33 +0000 2020,corona,corona,"Schutzkonzepte mit Recht auf Testung überfällig. 
""Jeden Tag steckten sich seit Mitte April im Durchschnitt mehr als 230 Ärzte &amp; Pfleger ... an. An manchen Tagen stellen Mitarbeiter aus dem Gesundheitsbereich mehr als jeden fünften gemeldeten #Corona -Fall https://t.co/QuO0Jxwh2s","['schutzkonzepte', 'recht', 'testung', 'überfällig', 'tag', 'steckten', 'seit', 'mitte', 'april', 'durchschnitt', 'mehr', 'ärzte', 'pfleger', 'tagen', 'stellen', 'mitarbeiter', 'gesundheitsbereich', 'mehr', 'fünften', 'gemeldeten', 'corona', 'fall']"
"Klein-Schmeink, Maria",Wed May 20 09:23:25 +0000 2020,corona,corona,Warum höre ich nicht mehr vom Arbeitsschutz? Was ist mit einem Recht auf regelmässige Testung und ausreichendem Schutzmaterial? #corona,"['warum', 'höre', 'mehr', 'arbeitsschutz', 'recht', 'regelmässige', 'testung', 'ausreichendem', 'schutzmaterial', 'corona']"
"Klein-Schmeink, Maria",Wed May 20 13:08:42 +0000 2020,corona,corona,"Besserer Schutz der Beschäftigten im Gesundheitswesen dringend erforderlich. Zahl der Infizierten zeigt Handlungsbedarf. #corona
https://t.co/KXZb7UpvBa","['besserer', 'schutz', 'beschäftigten', 'gesundheitswesen', 'dringend', 'erforderlich', 'zahl', 'infizierten', 'zeigt', 'handlungsbedarf', 'corona']"
"Klein-Schmeink, Maria",Fri May 22 09:10:39 +0000 2020,corona,corona,"Was in Deutschland eher als Risiko derer begann, die sich einen Skiurlaub leisten können wird zunehmend ein Risiko für (oft schlecht bezahlte) Dienstleistungsberufe #corona","['deutschland', 'eher', 'risiko', 'begann', 'skiurlaub', 'leisten', 'zunehmend', 'risiko', 'oft', 'schlecht', 'bezahlte', 'dienstleistungsberufe', 'corona']"
"Klein-Schmeink, Maria",Sun May 24 08:40:54 +0000 2020,corona,corona,Danke. Spricht mir aus der Seele. #corona @UNonnemacher https://t.co/EXVn26homg,"['danke', 'spricht', 'seele', 'corona']"
"Klein-Schmeink, Maria",Sun May 24 13:12:40 +0000 2020,corona-app,coronaapp,Was weiterhin unklar bleibt: wie qualitätsgesichert ist die Warnung?Wie wird der App-Nutzer im Fall einer Warnung durch Informationen unterstützt?Hab ich ein Recht auf schnelle Testung?Welche sozialrechtliche Situation entsteht wenn ich in freiwillige Quarantäne gehe? #CoronaApp,"['weiterhin', 'unklar', 'bleibt', 'qualitätsgesichert', 'warnung', 'appnutzer', 'fall', 'warnung', 'informationen', 'unterstützt', 'recht', 'schnelle', 'testung', 'sozialrechtliche', 'situation', 'entsteht', 'freiwillige', 'quarantäne', 'gehe', 'coronaapp']"
"Klein-Schmeink, Maria",Mon May 25 06:29:20 +0000 2020,corona,corona,"Schön und gut. Aber nicht ausreichend. Wer früh gebucht hat, kann nicht wissen wie die Situation Tage später aussieht. Wer die @DB_Bahn beruflich nutzt, muss sich auf die Fahrt verlassen können. Was ist mit Lüftung? Solche Dinge gehören geregelt  #Corona https://t.co/EwJzJJlwH7","['schön', 'gut', 'ausreichend', 'wer', 'früh', 'gebucht', 'wissen', 'situation', 'tage', 'später', 'aussieht', 'wer', 'beruflich', 'nutzt', 'fahrt', 'verlassen', 'lüftung', 'dinge', 'gehören', 'geregelt', 'corona']"
"Klein-Schmeink, Maria",Tue May 26 09:54:11 +0000 2020,corona,corona,Da sollen mal wieder die einkommenschwachen Gruppen zu den Verlierern der Krise gemacht werden. Aus Fehlern der Vergangenheit lernen wäre mal was. #corona  #Mindestlohn,"['sollen', 'mal', 'einkommenschwachen', 'gruppen', 'verlierern', 'krise', 'gemacht', 'fehlern', 'vergangenheit', 'lernen', 'wäre', 'mal', 'corona', 'mindestlohn']"
"Klein-Schmeink, Maria",Wed May 27 15:50:03 +0000 2020,corona-app,coronaapp,"Wie soll man für die #CoronaApp werben wenn wesentliche Fragen für die Nutzer*nnen nicht beantwortet sind? Qualitätssicherung (Falschpositive Warnung), Anspruch auf Testung, Sozialrechtliche Fragen bei freiwilliger Quarantäne uva.
 https://t.co/efhEQxF7NJ","['coronaapp', 'werben', 'wesentliche', 'fragen', 'nutzer', 'nnen', 'beantwortet', 'qualitätssicherung', 'falschpositive', 'warnung', 'anspruch', 'testung', 'sozialrechtliche', 'fragen', 'freiwilliger', 'quarantäne', 'uva']"
"Klein-Schmeink, Maria",Fri May 29 13:15:16 +0000 2020,coronakrise,coronakrise,"Die #Corona-Prämie sollte an alle gehen, die in der Corona-Krise im gesamten Gesundheitswesen enormes geleistet haben, stark belastet und hohen Risiken ausgesetzt waren.","['coronaprämie', 'gehen', 'coronakrise', 'gesamten', 'gesundheitswesen', 'enormes', 'geleistet', 'stark', 'belastet', 'hohen', 'risiken', 'ausgesetzt']"
"Klein-Schmeink, Maria",Fri May 29 13:57:23 +0000 2020,corona-app,coronaapp,Es fehlen grundlegende Informationen für Nutzer*nnen der App. Was mache ich bei einer Corona-Warnung? Gehe ich in freiwillige Quarantäne bis ein Test-Ergebnis vorliegt? Hab ich Zugang zu einem Test? Gilt die Warnung als Grund für eine vorläufige Krankschreibung?  #Corona-App,"['fehlen', 'grundlegende', 'informationen', 'nutzer', 'nnen', 'app', 'mache', 'coronawarnung', 'gehe', 'freiwillige', 'quarantäne', 'testergebnis', 'vorliegt', 'zugang', 'test', 'gilt', 'warnung', 'grund', 'vorläufige', 'krankschreibung', 'coronaapp']"
"Klein-Schmeink, Maria",Fri May 29 14:52:24 +0000 2020,coronakrise,coronakrise,"Am #TagderNachbarschaft einen großen Dank an die vielen, die in der Corona-Krise ihre gefährdeten Nachbarn unterstützt haben. 💚🙏","['tagdernachbarschaft', 'großen', 'dank', 'vielen', 'coronakrise', 'gefährdeten', 'nachbarn', 'unterstützt']"
"Klein-Schmeink, Maria",Mon Jun 01 13:43:20 +0000 2020,coronakrise,coronakrise,@norwichruesse @berndulrich @RenateKuenast Was ich verstehe: wir haben nicht mehr viel Zeit die Dinge zum besseren zu wenden. Gerade während der Corona-Krise funktionieren die klassischen Hebel für Massenbewegungen nicht.,"['verstehe', 'mehr', 'zeit', 'dinge', 'besseren', 'wenden', 'gerade', 'coronakrise', 'funktionieren', 'klassischen', 'hebel', 'massenbewegungen']"
"Klein-Schmeink, Maria",Tue Jun 02 18:05:15 +0000 2020,corona,corona,"Union und SPD müssen jetzt ihre Zusage bekräftigen, dass die Belastungen durch Steuerzuschuss an die GKV getragen werden. Die Kosten allein auf GKV abzuwälzen wäre extrem ungerecht. Gesamtgesellschaftliche Aufgabe! #corona #Krankenkassen
@tagesschau","['union', 'spd', 'müssen', 'zusage', 'bekräftigen', 'belastungen', 'steuerzuschuss', 'gkv', 'getragen', 'kosten', 'allein', 'gkv', 'abzuwälzen', 'wäre', 'extrem', 'ungerecht', 'gesamtgesellschaftliche', 'aufgabe', 'corona', 'krankenkassen']"
"Klein-Schmeink, Maria",Sat Jun 06 09:04:17 +0000 2020,abstandsregel,abstandsregeln,"Entwicklung zeigt, Schul-und Kitaöffnung muss sehr sorgfältig begleitet werden.Sehr fraglich aus meiner Sicht ob auf Abstandsregeln verzichtet werden kann. Deutlich dass es Konzepte für besonders gefährdete Gruppen braucht (ohne sie auszuschließen) #corona https://t.co/ENgvLyKVo5","['entwicklung', 'zeigt', 'schulund', 'kitaöffnung', 'sorgfältig', 'begleitet', 'werdensehr', 'fraglich', 'sicht', 'abstandsregeln', 'verzichtet', 'deutlich', 'konzepte', 'besonders', 'gefährdete', 'gruppen', 'braucht', 'auszuschließen', 'corona']"
"Klein-Schmeink, Maria",Mon Jun 08 07:40:25 +0000 2020,corona,corona,"Bin gespannt. Mir fehlen immer noch Informationen dazu wie qualitätsgesichert die App ist (falsch-positiv), wie Nutzer*nnen im Falle einer #Corona Warnung unterstützt werden und ob sie in dem Fall arbeitsrechtlich freigestellt werden. #Corona-App 
https://t.co/z24IyO4tOe","['gespannt', 'fehlen', 'immer', 'informationen', 'qualitätsgesichert', 'app', 'falschpositiv', 'nutzer', 'nnen', 'falle', 'corona', 'warnung', 'unterstützt', 'fall', 'arbeitsrechtlich', 'freigestellt', 'coronaapp']"
"Klein-Schmeink, Maria",Mon Jun 08 18:10:30 +0000 2020,corona,corona,Nicht zu glauben. #nrw #bildungslandnrw #Corona #Mundschutz,"['glauben', 'nrw', 'bildungslandnrw', 'corona', 'mundschutz']"
"Klein-Schmeink, Maria",Wed Jun 10 12:52:15 +0000 2020,corona-app,coronaapp,"Das lässt Schwierigkeiten erwarten! Die Gesundheitsämter entscheiden über und veranlassen ob jdn getestet wird oder nicht. Sonst muss er den Test privatärztlich veranlasst selbst bezahlen. #Corona-App 
@jensspahn da ist in Sachen Benutzerfreundlichkeit echt noch was zu tun.","['lässt', 'schwierigkeiten', 'erwarten', 'gesundheitsämter', 'entscheiden', 'veranlassen', 'jdn', 'getestet', 'test', 'privatärztlich', 'veranlasst', 'bezahlen', 'coronaapp', 'sachen', 'benutzerfreundlichkeit', 'echt', 'tun']"
"Klein-Schmeink, Maria",Fri Jun 12 08:17:37 +0000 2020,corona,corona,Das ist ein sehr wichtiger Vorschlag. Die Fahrgäste sitzen zumeist stundenlang beieinander. #corona,"['wichtiger', 'vorschlag', 'fahrgäste', 'sitzen', 'zumeist', 'stundenlang', 'beieinander', 'corona']"
"Klein-Schmeink, Maria",Fri Jun 12 09:26:59 +0000 2020,corona-warn-app,coronawarnapp,Also gut aufpassen und nicht den falschen auf den Leim gehen! #CoronaWarnApp,"['gut', 'aufpassen', 'falschen', 'leim', 'gehen', 'coronawarnapp']"
"Klein-Schmeink, Maria",Fri Jun 12 20:19:25 +0000 2020,pandemie,pandemie,"Für eine bessere Zukunft nach der Pandemie - Jetzt unterschreiben!
https://t.co/gKp6kTIxtO","['bessere', 'zukunft', 'pandemie', 'unterschreiben']"
"Klein-Schmeink, Maria",Sat Jun 13 11:01:05 +0000 2020,corona-warn-app,coronawarnapp,"Frage zu #CoronaWarnApp
Nach Test-Verordnung gibt es für symptomfreie Personen nur über das Gesundheitsamt (Termin) Zugang zum Test. Was macht ein Nutzer nach Warnung durch die App bevor ein Test veranlasst werden kann? Ist er arbeitsrechtlich freigestellt bis dahin? @jensspahn","['frage', 'coronawarnapp', 'testverordnung', 'gibt', 'symptomfreie', 'personen', 'gesundheitsamt', 'termin', 'zugang', 'test', 'macht', 'nutzer', 'warnung', 'app', 'bevor', 'test', 'veranlasst', 'arbeitsrechtlich', 'freigestellt', 'dahin']"
"Klein-Schmeink, Maria",Sat Jun 13 12:52:13 +0000 2020,corona,corona,Ohne klare Informationen über den Nutzen und die Qualitätssicherung der #Corona- App werden die meisten erstmal abwarten. Stehen auch noch ein paar aktuelle Datensicherheitsfragen im Raum,"['klare', 'informationen', 'nutzen', 'qualitätssicherung', 'corona', 'app', 'meisten', 'erstmal', 'abwarten', 'stehen', 'paar', 'aktuelle', 'datensicherheitsfragen', 'raum']"
"Klein-Schmeink, Maria",Mon Jun 15 05:46:35 +0000 2020,corona,corona,Den Lockerungsrambo geben und zugleich gerade für Schule und Kita keinen Plan haben - das finden die Leute zu Recht nicht gut. #NRW #Corona,"['lockerungsrambo', 'geben', 'zugleich', 'gerade', 'schule', 'kita', 'plan', 'finden', 'leute', 'recht', 'gut', 'nrw', 'corona']"
"Klein-Schmeink, Maria",Mon Jun 15 05:50:03 +0000 2020,corona-warn-app,coronawarnapp,Weil ja morgen die #CoronaWarnApp vorgestellt wird: wie genau steht es mit der Freistellung für Arbeitnehmer*nnen bis sie einen Termin und einen Test vom Gesundheitsamt haben?,"['ja', 'morgen', 'coronawarnapp', 'vorgestellt', 'genau', 'steht', 'freistellung', 'arbeitnehmer', 'nnen', 'termin', 'test', 'gesundheitsamt']"
"Klein-Schmeink, Maria",Mon Jun 15 05:54:03 +0000 2020,corona-warn-app,coronawarnapp,Politische Zusicherungen zur Freiwilligkeit sind nicht das Gleiche wie ein Gesetz. Ausserdem sind arbeits-und sozialrechtliche Fragen ungeklärt. #CoronaWarnApp,"['politische', 'zusicherungen', 'freiwilligkeit', 'gleiche', 'gesetz', 'ausserdem', 'arbeitsund', 'sozialrechtliche', 'fragen', 'ungeklärt', 'coronawarnapp']"
"Klein-Schmeink, Maria",Mon Jun 15 05:58:49 +0000 2020,gesundheitsamt,gesundheitsamt,@zen_garten Die wären bei direktem Kontakt mehr als 15 Min vom Gesundheitsamt kontaktiert und häusliche Quarantäne angeordnet worden. Und damit freigestellt,"['wären', 'direktem', 'kontakt', 'mehr', 'min', 'gesundheitsamt', 'kontaktiert', 'häusliche', 'quarantäne', 'angeordnet', 'worden', 'freigestellt']"
"Klein-Schmeink, Maria",Mon Jun 15 06:34:29 +0000 2020,gesundheitsamt,gesundheitsamt,@zen_garten Weil das Verfahren ja schneller werden soll durch die App.Bis man von Gesundheitsamt kontaktet &amp; zu Test eingeladen wird vergehen heute mehrere Tage.Zu Recht soll die Infektionskette schneller unterbrochen werden.Also zu Hause bleiben.Ohne Freistellung droht Ärger mit Arbeitgeber,"['verfahren', 'ja', 'schneller', 'appbis', 'gesundheitsamt', 'kontaktet', 'test', 'eingeladen', 'vergehen', 'heute', 'mehrere', 'tagezu', 'recht', 'infektionskette', 'schneller', 'unterbrochen', 'werdenalso', 'hause', 'bleibenohne', 'freistellung', 'droht', 'ärger', 'arbeitgeber']"
"Klein-Schmeink, Maria",Tue Jun 16 08:59:20 +0000 2020,corona,corona,"So, jetzt ist sie da. Kein Allheilmittel aber ein Baustein in der Corona-Eindämmung
Finde es muss in einigen Fragen noch nachgearbeitet werden. Kein Nutzer darf mit einer Corona Warnung allein gelassen werden. #CoronaWarnApp https://t.co/GpKGPENMeC","['allheilmittel', 'baustein', 'coronaeindämmung', 'finde', 'fragen', 'nachgearbeitet', 'nutzer', 'darf', 'corona', 'warnung', 'allein', 'gelassen', 'coronawarnapp']"
"Klein-Schmeink, Maria",Tue Jun 16 09:53:42 +0000 2020,corona,corona,Da muss @jensspahn mit den Ländern und Kommunen noch nacharbeiten. Es ist noch zu unklar was auf Nutzer*nnen zukommt im Falle einer #corona Warnung #CoronaWarnApp,"['ländern', 'kommunen', 'nacharbeiten', 'unklar', 'nutzer', 'nnen', 'zukommt', 'falle', 'corona', 'warnung', 'coronawarnapp']"
"Klein-Schmeink, Maria",Tue Jun 16 10:13:45 +0000 2020,corona-warn-app,coronawarnapp,"Auch wenn aus meiner Sicht noch einige Themen weiter bearbeitet werden müssen  damit Nutzer besser unterstützt werden, ich habe die #CoronaWarnApp installiert:
https://t.co/ZGEhmgFXWW","['sicht', 'themen', 'bearbeitet', 'müssen', 'nutzer', 'besser', 'unterstützt', 'coronawarnapp', 'installiert']"
"Klein-Schmeink, Maria",Tue Jun 16 18:11:29 +0000 2020,corona-warn-app,coronawarnapp,Richtig. Es reicht nicht eine Zusicherung der Freiwilligkeit in den Geschäftsbedingungen für die #CoronaWarnApp wenn sie durch die Hintertür ausgehebelt werden kann. Auch beim Zugang zur Testung und bei arbeitsrechtlichen Fragen muss noch nachgebessert werden.,"['richtig', 'reicht', 'zusicherung', 'freiwilligkeit', 'geschäftsbedingungen', 'coronawarnapp', 'hintertür', 'ausgehebelt', 'beim', 'zugang', 'testung', 'arbeitsrechtlichen', 'fragen', 'nachgebessert']"
