name,created_at,word from wordlist,original tweet,tweet
"Klein-Schmeink, Maria",Thu May 07 15:59:50 +0000 2020,infektionsschutzgesetz,"Heute wurde das 2. Infektionsschutzgesetz in den Bundestag eingebracht. Wir Grünen fordern: die Coronaprämie muss für alle gelten, die hohen Belastungen &amp; Risiken im Gesundheitswesen &amp; der Behindertenhilfe ausgesetzt sind. 
https://t.co/RCmL63A3J1","['heut', 'wurd', 'infektionsschutzgesetz', 'bundestag', 'eingebracht', 'grünen', 'fordern', 'coronaprämi', 'all', 'gelten', 'hohen', 'belastungen', 'risiken', 'gesundheitswesen', 'behindertenhilf', 'ausgesetzt']"
"Klein-Schmeink, Maria",Thu May 07 16:29:31 +0000 2020,quarantän,"Gut und schön: was ist mit Vermeidung falsch-positiver Warnungen, was ist mit Recht auf Testung, mit Informationen was als nächstes zu tun ist? Gibt es Lohnfortzahlung wenn ich in freiwillige Quarantäne gehe? Um nur mal ein paar offene Fragen für die User zu nennen. #CoronaApp","['gut', 'schön', 'wa', 'vermeidung', 'falschpositiv', 'warnungen', 'wa', 'recht', 'testung', 'informationen', 'wa', 'al', 'nächste', 'tun', 'gibt', 'lohnfortzahlung', 'freiwillig', 'quarantän', 'gehe', 'mal', 'paar', 'offen', 'fragen', 'user', 'nennen', 'coronaapp']"
"Klein-Schmeink, Maria",Fri May 08 08:53:01 +0000 2020,corona,"Bin schwer in Sorge: der jetzt vereinbarte Infektionswert für erneute Auflagen zur Kontaktbeschränkung &amp; Infektionsausbreitung ist mir ausgesprochen hoch.Zudem ohne bindende Testungsregelungen &amp; andere Parameter wie Belegung der Intensivbetten sehr ""gestaltungsfreudig"" #Corona","['schwer', 'sorg', 'vereinbart', 'infektionswert', 'erneut', 'auflagen', 'kontaktbeschränkung', 'infektionsausbreitung', 'ausgesprochen', 'hochzudem', 'ohn', 'bindend', 'testungsregelungen', 'paramet', 'belegung', 'intensivbetten', 'gestaltungsfreudig', 'corona']"
"Klein-Schmeink, Maria",Fri May 08 09:06:26 +0000 2020,quarantän,"Auch wenn es um einen systemrelevanten Betrieb geht, ist Weiterproduktion kritisch. Frage der Wohnverhältnisse der vielen rumänischen Mitarbeiter sowie von deren Familien muss in den Blick. Kann Quarantäne, Abstand &amp; Hygiene ausreichend eingehalten werden? #Westfleisch","['systemrelevanten', 'betrieb', 'geht', 'weiterprodukt', 'kritisch', 'frage', 'wohnverhältniss', 'vielen', 'rumänischen', 'mitarbeit', 'sowi', 'deren', 'familien', 'blick', 'quarantän', 'abstand', 'hygien', 'ausreichend', 'eingehalten', 'westfleisch']"
"Klein-Schmeink, Maria",Fri May 08 09:22:52 +0000 2020,corona,"Willkürlich gewählter Grenzwert. Völlig untauglich, besonders für Großstädte. Klare Testungsstrategie und Vorgabe fehlt. Wer möglichst wenig testet, braucht wenig Einschränkungen, läuft aber Gefahr mit großen Infektionszahlen aufzuwachen. #Corona","['willkürlich', 'gewählter', 'grenzwert', 'völlig', 'untauglich', 'besond', 'großstädt', 'klare', 'testungsstrategi', 'vorgab', 'fehlt', 'wer', 'möglichst', 'wenig', 'testet', 'braucht', 'wenig', 'einschränkungen', 'läuft', 'gefahr', 'großen', 'infektionszahlen', 'aufzuwachen', 'corona']"
"Klein-Schmeink, Maria",Sat May 09 06:45:20 +0000 2020,corona,"Das System der Werkverträge &amp; der Subunternehmen gehört abgeschafft. Widerspricht gleich mehrfach den Anforderungen an ein humanes Arbeitsrecht. #corona Fälle sind Folge schlechter Arbeits- und Wohnverhältnisse. Die Werkvertragsnehmer sind NICHT Schuld. 
https://t.co/nFV1vU58Nj","['system', 'werkverträg', 'subunternehmen', 'gehört', 'abgeschafft', 'widerspricht', 'gleich', 'mehrfach', 'anforderungen', 'human', 'arbeitsrecht', 'corona', 'fälle', 'folg', 'schlechter', 'arbeit', 'wohnverhältniss', 'werkvertragsnehm', 'schuld']"
"Klein-Schmeink, Maria",Sat May 09 07:13:58 +0000 2020,corona,"Und weiterhin gilt: Abstand halten, Hygienregeln beachten, Maske auf #corona","['weiterhin', 'gilt', 'abstand', 'halten', 'hygienregeln', 'beachten', 'mask', 'corona']"
"Klein-Schmeink, Maria",Sat May 09 07:58:00 +0000 2020,coronakris,"""Die Coronakrise überwinden wir nur gemeinsam erfolgreich, wenn wir dem Willen der großen Mehrheit in unserem Land folgen und Europa die Treue halten.""
@GoeringEckardt
@ToniHofreiter 
sprechen mir aus dem Herzen https://t.co/qGrhXbolAw","['coronakris', 'überwinden', 'gemeinsam', 'erfolgreich', 'willen', 'großen', 'mehrheit', 'land', 'folgen', 'europa', 'treue', 'halten', 'sprechen', 'au', 'herzen']"
"Klein-Schmeink, Maria",Sat May 09 08:28:05 +0000 2020,coronaparti,@MLangguth @psych_ffm Immunitätsausweis hat wissenschaftlich keine Grundlage solange wir zu wenig über Immunität wissen. Verknüpfung mit Vorteilen wird Corona-Parties erzeugen.,"['immunitätsauswei', 'wissenschaftlich', 'grundlag', 'solang', 'wenig', 'immunität', 'wissen', 'verknüpfung', 'vorteilen', 'coronaparti', 'erzeugen']"
"Klein-Schmeink, Maria",Sat May 09 19:14:26 +0000 2020,quarantän,@AnneSpallek @Laschet @norwichruesse @JuliaKloeckner Du stellst die richtigen Fragen. Mit der Verhängung der Quarantäne ist es nicht getan.,"['stellst', 'richtigen', 'fragen', 'verhängung', 'quarantän', 'getan']"
"Klein-Schmeink, Maria",Sat May 09 19:33:33 +0000 2020,coronatest,"Kostenübernahme bei vorsorglichen Corona-Tests  müssen steuerfinanziert werden. Verfahren: erstmal Kasse, dann über Steuerzuschuss im Vorwegabzug von Gesundheitsfonds.","['kostenübernahm', 'vorsorglichen', 'coronatest', 'müssen', 'steuerfinanziert', 'verfahren', 'erstmal', 'kass', 'steuerzuschuss', 'vorwegabzug', 'gesundheitsfond']"
"Klein-Schmeink, Maria",Sat May 09 19:35:38 +0000 2020,quarantän,@AnneSpallek @Laschet @norwichruesse @JuliaKloeckner Bei staatlicher Quarantäne müsste das Krankengeld über die Kommune gezahlt werden. Aber was ist der Bezugspunkt?,"['staatlich', 'quarantän', 'müsste', 'krankengeld', 'kommun', 'gezahlt', 'wa', 'bezugspunkt']"
"Klein-Schmeink, Maria",Sun May 10 14:03:11 +0000 2020,corona,Wird bestimmt hoch interessant! #corona #Schutz #Teilhabe,"['bestimmt', 'hoch', 'interess', 'corona', 'schutz', 'teilhab']"
"Klein-Schmeink, Maria",Sun May 10 14:52:54 +0000 2020,corona,"Ich sehe schon das nächste Infektionscluster
#corona","['sehe', 'schon', 'nächste', 'infektionsclust', 'corona']"
"Klein-Schmeink, Maria",Sun May 10 17:29:03 +0000 2020,corona,"Dieses ausbeuterischen System in den Schlachtbetrieben gehört abgeschafft. #westfleisch #corona 
https://t.co/jprRdycJsR","['ausbeuterischen', 'system', 'schlachtbetrieben', 'gehört', 'abgeschafft', 'westfleisch', 'corona']"
"Klein-Schmeink, Maria",Mon May 11 08:39:50 +0000 2020,infektionsschutzgesetz,"Anhörung zum 2. Infektionsschutzgesetz. Sachverständige betonen die Notwendigkeit die Leistungsbereiche für besonders schutzbedürftige Gruppen unter Schutzschirm zu stellen z.B. SPZ, psychiatrische Krankenpflege &amp; Institutsambulanzen, Hebammen, Sozialmediz. Nachsorge, Suchthilfe","['anhörung', 'infektionsschutzgesetz', 'sachverständig', 'betonen', 'notwendigkeit', 'leistungsbereich', 'besond', 'schutzbedürftig', 'gruppen', 'schutzschirm', 'stellen', 'z', 'b', 'spz', 'psychiatrisch', 'krankenpfleg', 'institutsambulanzen', 'hebammen', 'sozialmediz', 'nachsorg', 'suchthilf']"
"Klein-Schmeink, Maria",Tue May 12 05:42:41 +0000 2020,corona,"Lehrstück wie schlechte Arbeits-und Wohnbedingungen zur Verbreitung von #corona beitragen. System der Werkverträge und Subunternehmertum gehören abgeschafft. Überall nicht nur in #Coesfeld #westfleisch 
 https://t.co/cQF7j6pUZ3","['lehrstück', 'schlecht', 'arbeitsund', 'wohnbedingungen', 'verbreitung', 'corona', 'beitragen', 'system', 'werkverträg', 'subunternehmertum', 'gehören', 'abgeschafft', 'überal', 'coesfeld', 'westfleisch']"
"Klein-Schmeink, Maria",Tue May 12 10:44:50 +0000 2020,corona,"@thomasgebhart zu wenig: wo ist der allgemeinverbindliche Tarifvertrag?Wo die Senkung der Wochenarbeitszeit,es gibt wegen #corona im Gegenteil eine Verlängerung der täglichen Arbeitszeit &amp; verkürzte Ruhezeit. Wo die Reform der Pflegeversicherung,damit alles nicht von Pflegebedürftigen zu zahlen","['wenig', 'allgemeinverbindlich', 'tarifvertrag', 'senkung', 'wochenarbeitszeit', 'gibt', 'wegen', 'corona', 'gegenteil', 'verlängerung', 'täglichen', 'arbeitszeit', 'verkürzt', 'ruhezeit', 'reform', 'pflegeversicherung', 'all', 'pflegebedürftigen', 'zahlen']"
"Klein-Schmeink, Maria",Tue May 12 13:30:26 +0000 2020,corona,"Was mich frustriert: keine Änderungsanträge der Koalition bislang Richtung Ausweiten des #Schutzschirm für SPZ, Institutsambulanzen,  psychiatrische Pflege, Hebammen, ambulante Rehabilitation, Hospize etc. Die besonders schutz brauchen, bleiben erneut im Regen stehen. 
#Corona","['wa', 'frustriert', 'änderungsanträg', 'koalit', 'bislang', 'richtung', 'ausweiten', 'de', 'schutzschirm', 'spz', 'institutsambulanzen', 'psychiatrisch', 'pflege', 'hebammen', 'ambulant', 'rehabilit', 'hospiz', 'etc', 'besond', 'schutz', 'brauchen', 'bleiben', 'erneut', 'regen', 'stehen', 'corona']"
"Klein-Schmeink, Maria",Wed May 13 12:15:04 +0000 2020,corona,Sehr enttäuschend: Koalition lässt weiterhin wichtige Leistungsbereiche der Gesundheitsversorgung ohne Schutzschirm. Dabei geht es vor allem um Angebote für Menschen mit einer chronischen Erkrankung oder Behinderung. #corona,"['enttäuschend', 'koalit', 'lässt', 'weiterhin', 'wichtig', 'leistungsbereich', 'gesundheitsversorgung', 'ohn', 'schutzschirm', 'dabei', 'geht', 'angebot', 'menschen', 'chronischen', 'erkrankung', 'behinderung', 'corona']"
"Klein-Schmeink, Maria",Thu May 14 10:40:52 +0000 2020,corona,"Information und Aufklärung gegen Verschwörungstheorien setzen. Wie froh wären wir endlich einen Impfschutz gegen #corona zu haben und ihn allen zur Verfügung stellen zu können. 
 https://t.co/aE7VESE61o","['inform', 'aufklärung', 'verschwörungstheorien', 'setzen', 'froh', 'wären', 'endlich', 'impfschutz', 'corona', 'verfügung', 'stellen']"
"Klein-Schmeink, Maria",Thu May 14 16:14:34 +0000 2020,ausgangsverbot,"@PaulaPiechotta Ich wüsste von keinem Bundesland in dem echtes Ausgangsverbot galt, wie z.B in Spanien, Frankreich und Italien. Also Differenzierung wäre schon angebracht.","['wüsste', 'bundesland', 'echt', 'ausgangsverbot', 'galt', 'z', 'b', 'spanien', 'frankreich', 'italien', 'differenzierung', 'wäre', 'schon', 'angebracht']"
"Klein-Schmeink, Maria",Tue May 19 08:01:44 +0000 2020,corona,"Schutzmaterial &amp; regelmäßige Testung müssen garantiert werden. Infektionsrisiko soweit wie irgend möglich reduziert werden. #corona
Frage mich ob Teilnehmende an Hygienedemos sich klar machen welche Risiken auf die im Gesundheitswesen verlagert werden.  https://t.co/ddsGmWXNQY","['schutzmateri', 'regelmäßig', 'testung', 'müssen', 'garantiert', 'infektionsrisiko', 'soweit', 'irgend', 'möglich', 'reduziert', 'corona', 'frage', 'teilnehmend', 'hygienedemo', 'klar', 'welch', 'risiken', 'gesundheitswesen', 'verlagert']"
"Klein-Schmeink, Maria",Tue May 19 20:13:57 +0000 2020,corona,"Deshalb gilt weiterhin: Abstand halten, MNS und Hygieneregeln einhalten. Aussrdemnsollten alle Berufe mit viel unmittelbaren Kontakt mit Risikogruppen ein Recht auf regelmässige Testung haben. #corona","['deshalb', 'gilt', 'weiterhin', 'abstand', 'halten', 'mn', 'hygieneregeln', 'einhalten', 'aussrdemnsollten', 'all', 'beruf', 'unmittelbaren', 'kontakt', 'risikogruppen', 'recht', 'regelmässig', 'testung', 'corona']"
"Klein-Schmeink, Maria",Wed May 20 09:13:33 +0000 2020,corona,"Schutzkonzepte mit Recht auf Testung überfällig. 
""Jeden Tag steckten sich seit Mitte April im Durchschnitt mehr als 230 Ärzte &amp; Pfleger ... an. An manchen Tagen stellen Mitarbeiter aus dem Gesundheitsbereich mehr als jeden fünften gemeldeten #Corona -Fall https://t.co/QuO0Jxwh2s","['schutzkonzept', 'recht', 'testung', 'überfällig', 'tag', 'steckten', 'seit', 'mitt', 'april', 'durchschnitt', 'mehr', 'al', 'ärzte', 'pfleger', 'tagen', 'stellen', 'mitarbeit', 'au', 'gesundheitsbereich', 'mehr', 'al', 'fünften', 'gemeldeten', 'corona', 'fall']"
"Klein-Schmeink, Maria",Wed May 20 09:23:25 +0000 2020,corona,Warum höre ich nicht mehr vom Arbeitsschutz? Was ist mit einem Recht auf regelmässige Testung und ausreichendem Schutzmaterial? #corona,"['warum', 'höre', 'mehr', 'arbeitsschutz', 'wa', 'recht', 'regelmässig', 'testung', 'ausreichendem', 'schutzmateri', 'corona']"
"Klein-Schmeink, Maria",Wed May 20 13:08:42 +0000 2020,corona,"Besserer Schutz der Beschäftigten im Gesundheitswesen dringend erforderlich. Zahl der Infizierten zeigt Handlungsbedarf. #corona
https://t.co/KXZb7UpvBa","['besser', 'schutz', 'beschäftigten', 'gesundheitswesen', 'dringend', 'erforderlich', 'zahl', 'infizierten', 'zeigt', 'handlungsbedarf', 'corona']"
"Klein-Schmeink, Maria",Fri May 22 09:10:39 +0000 2020,corona,"Was in Deutschland eher als Risiko derer begann, die sich einen Skiurlaub leisten können wird zunehmend ein Risiko für (oft schlecht bezahlte) Dienstleistungsberufe #corona","['wa', 'deutschland', 'eher', 'al', 'risiko', 'begann', 'skiurlaub', 'leisten', 'zunehmend', 'risiko', 'oft', 'schlecht', 'bezahlt', 'dienstleistungsberuf', 'corona']"
"Klein-Schmeink, Maria",Sun May 24 08:40:54 +0000 2020,corona,Danke. Spricht mir aus der Seele. #corona @UNonnemacher https://t.co/EXVn26homg,"['dank', 'spricht', 'au', 'seel', 'corona']"
"Klein-Schmeink, Maria",Sun May 24 13:12:40 +0000 2020,quarantän,Was weiterhin unklar bleibt: wie qualitätsgesichert ist die Warnung?Wie wird der App-Nutzer im Fall einer Warnung durch Informationen unterstützt?Hab ich ein Recht auf schnelle Testung?Welche sozialrechtliche Situation entsteht wenn ich in freiwillige Quarantäne gehe? #CoronaApp,"['wa', 'weiterhin', 'unklar', 'bleibt', 'qualitätsgesichert', 'warnung', 'appnutz', 'fall', 'warnung', 'informationen', 'unterstützt', 'recht', 'schnell', 'testung', 'welch', 'sozialrechtlich', 'situat', 'entsteht', 'freiwillig', 'quarantän', 'gehe', 'coronaapp']"
"Klein-Schmeink, Maria",Mon May 25 06:29:20 +0000 2020,corona,"Schön und gut. Aber nicht ausreichend. Wer früh gebucht hat, kann nicht wissen wie die Situation Tage später aussieht. Wer die @DB_Bahn beruflich nutzt, muss sich auf die Fahrt verlassen können. Was ist mit Lüftung? Solche Dinge gehören geregelt  #Corona https://t.co/EwJzJJlwH7","['schön', 'gut', 'ausreichend', 'wer', 'früh', 'gebucht', 'wissen', 'situat', 'tage', 'später', 'aussieht', 'wer', 'beruflich', 'nutzt', 'fahrt', 'verlassen', 'wa', 'lüftung', 'solch', 'ding', 'gehören', 'geregelt', 'corona']"
"Klein-Schmeink, Maria",Tue May 26 09:54:11 +0000 2020,corona,Da sollen mal wieder die einkommenschwachen Gruppen zu den Verlierern der Krise gemacht werden. Aus Fehlern der Vergangenheit lernen wäre mal was. #corona  #Mindestlohn,"['sollen', 'mal', 'einkommenschwachen', 'gruppen', 'verlierern', 'krise', 'gemacht', 'au', 'fehlern', 'vergangenheit', 'lernen', 'wäre', 'mal', 'wa', 'corona', 'mindestlohn']"
"Klein-Schmeink, Maria",Wed May 27 15:50:03 +0000 2020,quarantän,"Wie soll man für die #CoronaApp werben wenn wesentliche Fragen für die Nutzer*nnen nicht beantwortet sind? Qualitätssicherung (Falschpositive Warnung), Anspruch auf Testung, Sozialrechtliche Fragen bei freiwilliger Quarantäne uva.
 https://t.co/efhEQxF7NJ","['coronaapp', 'werben', 'wesentlich', 'fragen', 'nutzer', 'nnen', 'beantwortet', 'qualitätssicherung', 'falschposit', 'warnung', 'anspruch', 'testung', 'sozialrechtlich', 'fragen', 'freiwillig', 'quarantän', 'uva']"
"Klein-Schmeink, Maria",Fri May 29 13:15:16 +0000 2020,coronakris,"Die #Corona-Prämie sollte an alle gehen, die in der Corona-Krise im gesamten Gesundheitswesen enormes geleistet haben, stark belastet und hohen Risiken ausgesetzt waren.","['coronaprämi', 'sollt', 'all', 'gehen', 'coronakris', 'gesamten', 'gesundheitswesen', 'enorm', 'geleistet', 'stark', 'belastet', 'hohen', 'risiken', 'ausgesetzt']"
"Klein-Schmeink, Maria",Fri May 29 13:57:23 +0000 2020,quarantän,Es fehlen grundlegende Informationen für Nutzer*nnen der App. Was mache ich bei einer Corona-Warnung? Gehe ich in freiwillige Quarantäne bis ein Test-Ergebnis vorliegt? Hab ich Zugang zu einem Test? Gilt die Warnung als Grund für eine vorläufige Krankschreibung?  #Corona-App,"['fehlen', 'grundlegend', 'informationen', 'nutzer', 'nnen', 'app', 'wa', 'mach', 'coronawarnung', 'gehe', 'freiwillig', 'quarantän', 'bi', 'testergebni', 'vorliegt', 'zugang', 'test', 'gilt', 'warnung', 'al', 'grund', 'vorläufig', 'krankschreibung', 'coronaapp']"
"Klein-Schmeink, Maria",Fri May 29 14:52:24 +0000 2020,coronakris,"Am #TagderNachbarschaft einen großen Dank an die vielen, die in der Corona-Krise ihre gefährdeten Nachbarn unterstützt haben. 💚🙏","['tagdernachbarschaft', 'großen', 'dank', 'vielen', 'coronakris', 'gefährdeten', 'nachbarn', 'unterstützt']"
"Klein-Schmeink, Maria",Mon Jun 01 13:43:20 +0000 2020,coronakris,@norwichruesse @berndulrich @RenateKuenast Was ich verstehe: wir haben nicht mehr viel Zeit die Dinge zum besseren zu wenden. Gerade während der Corona-Krise funktionieren die klassischen Hebel für Massenbewegungen nicht.,"['wa', 'versteh', 'mehr', 'zeit', 'ding', 'besseren', 'wenden', 'gerad', 'coronakris', 'funktionieren', 'klassischen', 'hebel', 'massenbewegungen']"
"Klein-Schmeink, Maria",Tue Jun 02 18:05:15 +0000 2020,corona,"Union und SPD müssen jetzt ihre Zusage bekräftigen, dass die Belastungen durch Steuerzuschuss an die GKV getragen werden. Die Kosten allein auf GKV abzuwälzen wäre extrem ungerecht. Gesamtgesellschaftliche Aufgabe! #corona #Krankenkassen
@tagesschau","['union', 'spd', 'müssen', 'zusag', 'bekräftigen', 'belastungen', 'steuerzuschuss', 'gkv', 'getragen', 'kosten', 'allein', 'gkv', 'abzuwälzen', 'wäre', 'extrem', 'ungerecht', 'gesamtgesellschaftlich', 'aufgab', 'corona', 'krankenkassen']"
"Klein-Schmeink, Maria",Sat Jun 06 09:04:17 +0000 2020,corona,"Entwicklung zeigt, Schul-und Kitaöffnung muss sehr sorgfältig begleitet werden.Sehr fraglich aus meiner Sicht ob auf Abstandsregeln verzichtet werden kann. Deutlich dass es Konzepte für besonders gefährdete Gruppen braucht (ohne sie auszuschließen) #corona https://t.co/ENgvLyKVo5","['entwicklung', 'zeigt', 'schulund', 'kitaöffnung', 'sorgfältig', 'begleitet', 'werdensehr', 'fraglich', 'au', 'sicht', 'abstandsregeln', 'verzichtet', 'deutlich', 'konzept', 'besond', 'gefährdet', 'gruppen', 'braucht', 'ohn', 'auszuschließen', 'corona']"
"Klein-Schmeink, Maria",Mon Jun 08 07:40:25 +0000 2020,corona,"Bin gespannt. Mir fehlen immer noch Informationen dazu wie qualitätsgesichert die App ist (falsch-positiv), wie Nutzer*nnen im Falle einer #Corona Warnung unterstützt werden und ob sie in dem Fall arbeitsrechtlich freigestellt werden. #Corona-App 
https://t.co/z24IyO4tOe","['gespannt', 'fehlen', 'immer', 'informationen', 'qualitätsgesichert', 'app', 'falschpositiv', 'nutzer', 'nnen', 'fall', 'corona', 'warnung', 'unterstützt', 'fall', 'arbeitsrechtlich', 'freigestellt', 'coronaapp']"
"Klein-Schmeink, Maria",Mon Jun 08 18:10:30 +0000 2020,corona,Nicht zu glauben. #nrw #bildungslandnrw #Corona #Mundschutz,"['glauben', 'nrw', 'bildungslandnrw', 'corona', 'mundschutz']"
"Klein-Schmeink, Maria",Fri Jun 12 08:17:37 +0000 2020,corona,Das ist ein sehr wichtiger Vorschlag. Die Fahrgäste sitzen zumeist stundenlang beieinander. #corona,"['wichtig', 'vorschlag', 'fahrgäst', 'sitzen', 'zumeist', 'stundenlang', 'beieinand', 'corona']"
"Klein-Schmeink, Maria",Fri Jun 12 20:19:25 +0000 2020,pandemi,"Für eine bessere Zukunft nach der Pandemie - Jetzt unterschreiben!
https://t.co/gKp6kTIxtO","['besser', 'zukunft', 'pandemi', 'unterschreiben']"
"Klein-Schmeink, Maria",Sat Jun 13 11:01:05 +0000 2020,gesundheitsamt,"Frage zu #CoronaWarnApp
Nach Test-Verordnung gibt es für symptomfreie Personen nur über das Gesundheitsamt (Termin) Zugang zum Test. Was macht ein Nutzer nach Warnung durch die App bevor ein Test veranlasst werden kann? Ist er arbeitsrechtlich freigestellt bis dahin? @jensspahn","['frage', 'coronawarnapp', 'testverordnung', 'gibt', 'symptomfrei', 'personen', 'gesundheitsamt', 'termin', 'zugang', 'test', 'wa', 'macht', 'nutzer', 'warnung', 'app', 'bevor', 'test', 'veranlasst', 'arbeitsrechtlich', 'freigestellt', 'bi', 'dahin']"
"Klein-Schmeink, Maria",Sat Jun 13 12:52:13 +0000 2020,corona,Ohne klare Informationen über den Nutzen und die Qualitätssicherung der #Corona- App werden die meisten erstmal abwarten. Stehen auch noch ein paar aktuelle Datensicherheitsfragen im Raum,"['ohn', 'klare', 'informationen', 'nutzen', 'qualitätssicherung', 'corona', 'app', 'meisten', 'erstmal', 'abwarten', 'stehen', 'paar', 'aktuel', 'datensicherheitsfragen', 'raum']"
"Klein-Schmeink, Maria",Mon Jun 15 05:46:35 +0000 2020,corona,Den Lockerungsrambo geben und zugleich gerade für Schule und Kita keinen Plan haben - das finden die Leute zu Recht nicht gut. #NRW #Corona,"['lockerungsrambo', 'geben', 'zugleich', 'gerad', 'schule', 'kita', 'plan', 'finden', 'leut', 'recht', 'gut', 'nrw', 'corona']"
"Klein-Schmeink, Maria",Mon Jun 15 05:50:03 +0000 2020,gesundheitsamt,Weil ja morgen die #CoronaWarnApp vorgestellt wird: wie genau steht es mit der Freistellung für Arbeitnehmer*nnen bis sie einen Termin und einen Test vom Gesundheitsamt haben?,"['ja', 'morgen', 'coronawarnapp', 'vorgestellt', 'genau', 'steht', 'freistellung', 'arbeitnehm', 'nnen', 'bi', 'termin', 'test', 'gesundheitsamt']"
"Klein-Schmeink, Maria",Mon Jun 15 05:58:49 +0000 2020,gesundheitsamt,@zen_garten Die wären bei direktem Kontakt mehr als 15 Min vom Gesundheitsamt kontaktiert und häusliche Quarantäne angeordnet worden. Und damit freigestellt,"['wären', 'direktem', 'kontakt', 'mehr', 'al', 'min', 'gesundheitsamt', 'kontaktiert', 'häuslich', 'quarantän', 'angeordnet', 'worden', 'freigestellt']"
"Klein-Schmeink, Maria",Mon Jun 15 06:34:29 +0000 2020,gesundheitsamt,@zen_garten Weil das Verfahren ja schneller werden soll durch die App.Bis man von Gesundheitsamt kontaktet &amp; zu Test eingeladen wird vergehen heute mehrere Tage.Zu Recht soll die Infektionskette schneller unterbrochen werden.Also zu Hause bleiben.Ohne Freistellung droht Ärger mit Arbeitgeber,"['verfahren', 'ja', 'schneller', 'appbi', 'gesundheitsamt', 'kontaktet', 'test', 'eingeladen', 'vergehen', 'heut', 'mehrer', 'tagezu', 'recht', 'infektionskett', 'schneller', 'unterbrochen', 'werdenalso', 'haus', 'bleibenohn', 'freistellung', 'droht', 'ärger', 'arbeitgeb']"
"Klein-Schmeink, Maria",Tue Jun 16 08:59:20 +0000 2020,corona,"So, jetzt ist sie da. Kein Allheilmittel aber ein Baustein in der Corona-Eindämmung
Finde es muss in einigen Fragen noch nachgearbeitet werden. Kein Nutzer darf mit einer Corona Warnung allein gelassen werden. #CoronaWarnApp https://t.co/GpKGPENMeC","['allheilmittel', 'baustein', 'coronaeindämmung', 'find', 'fragen', 'nachgearbeitet', 'nutzer', 'darf', 'corona', 'warnung', 'allein', 'gelassen', 'coronawarnapp']"
"Klein-Schmeink, Maria",Tue Jun 16 09:53:42 +0000 2020,corona,Da muss @jensspahn mit den Ländern und Kommunen noch nacharbeiten. Es ist noch zu unklar was auf Nutzer*nnen zukommt im Falle einer #corona Warnung #CoronaWarnApp,"['ländern', 'kommunen', 'nacharbeiten', 'unklar', 'wa', 'nutzer', 'nnen', 'zukommt', 'fall', 'corona', 'warnung', 'coronawarnapp']"
"Klein-Schmeink, Maria",Thu Jun 18 07:44:07 +0000 2020,infektionsgeschehen,"Vielleicht nicht gerade der richtige Zeitpunkt, das Ende der Epidemischen Notlage zu beschließen? liebe @fdpbt
Wir brauchen weiterhin Flexibilität &amp; Schnelligkeit um auf das Infektionsgeschehen zu reagieren. Aber mehr parlamentarische Beteiligung bei Verordnungen wären wichtig.","['vielleicht', 'gerad', 'richtig', 'zeitpunkt', 'end', 'epidemischen', 'notlag', 'beschließen', 'lieb', 'brauchen', 'weiterhin', 'flexibilität', 'schnelligkeit', 'infektionsgeschehen', 'reagieren', 'mehr', 'parlamentarisch', 'beteiligung', 'verordnungen', 'wären', 'wichtig']"
"Klein-Schmeink, Maria",Thu Jun 18 07:48:34 +0000 2020,corona,"Die vielen #corona Infektionen bei #toennies zeigen, dass wir jederzeit mit großen Ausbrüchen rechnen müssen wenn Abstand, Hygieneregeln und Mundnasenschutz nicht eingehalten werden (können). Solche Geschäftsmodelle gehören abgeschafft.","['vielen', 'corona', 'infektionen', 'toenni', 'zeigen', 'jederzeit', 'großen', 'ausbrüchen', 'rechnen', 'müssen', 'abstand', 'hygieneregeln', 'mundnasenschutz', 'eingehalten', 'solch', 'geschäftsmodel', 'gehören', 'abgeschafft']"
"Klein-Schmeink, Maria",Mon Jun 22 06:48:00 +0000 2020,quarantän,Was mich im Falle #toennies auch interessiert: sind die Werkvertragsnehmer*nnen und ihre Familien krankenversichert? Wird #toennies die Kosten der häuslichen Quarantäne von 7000 Menschen tragen?,"['wa', 'fall', 'toenni', 'interessiert', 'werkvertragsnehm', 'nnen', 'familien', 'krankenversichert', 'toenni', 'kosten', 'häuslichen', 'quarantän', 'menschen', 'tragen']"
"Klein-Schmeink, Maria",Fri Jun 26 06:39:01 +0000 2020,corona,"Wer noch Argumente gegen das System der Werkverträge mit Subunternehmen braucht: diese Unternehmen kooperieren nicht oder nur in schleppenden Schritten bei der Corona Infektionsnachverfolgung. Mafiöse, ausbeuterische Strukturen, die nicht weiter zu gelassen werden dürfen #Tönnies","['wer', 'argument', 'system', 'werkverträg', 'subunternehmen', 'braucht', 'unternehmen', 'kooperieren', 'schleppenden', 'schritten', 'corona', 'infektionsnachverfolgung', 'mafiös', 'ausbeuterisch', 'strukturen', 'gelassen', 'dürfen', 'tönni']"
"Klein-Schmeink, Maria",Fri Jun 26 12:42:01 +0000 2020,corona,"Gut so, wäre sinnvoll mindestens zu verlängern bis besondere Beschränkungen in diesen Kreisen aufgehoben sind. #corona #Krankschreibung 
#Gütersloh #Warendorf","['gut', 'wäre', 'sinnvol', 'mindesten', 'verlängern', 'bi', 'besonder', 'beschränkungen', 'kreisen', 'aufgehoben', 'corona', 'krankschreibung', 'gütersloh', 'warendorf']"
