name,tweet
"Klein-Schmeink, Maria",['@TabeaRoessner 🤔']
"Klein-Schmeink, Maria",['@GAL_Muenster Wichtige Initiative!']
"Klein-Schmeink, Maria",['Also: Schutzkonzepte für das Gesundheitswesen. Mehr testen in Pflegeeinrichtungen etc #corona']
"Klein-Schmeink, Maria",['Guter Ansatz']
"Klein-Schmeink, Maria",['Dem schließe ich mich ausdrücklich an. Herzlichen Glückwunsch!']
"Klein-Schmeink, Maria","['Mich interessieren ja auch Fragen zur Qualität &amp; Nutzerorientierung.Was passiert  eigentlich,wenn ich eine Warnung per app erhalten habe? Bekomme ich weitere Infos wie ich mich verhalten muss? Hab ich Anspruch auf schnelle Testung, auf Freistellung von der Arbeit etc? #corona-app']"
"Klein-Schmeink, Maria","['Der Schutzschirm für Krankenhäuser ist eindeutig nicht ausreichend für Uniklinika, Maximalversorger und Kinderkrankenhäuser! Da muss dringend nachgebessert werden. Kurzarbeit wäre völlig daneben.\n#Corona  https://t.co/Z4aoGZ7Uqm']"
"Klein-Schmeink, Maria",['Mich würde die genaue Hygieneanleitung für den Umgang mit dem #MundNasenSchutz in der Schule interessieren.Trage ich sie die ganze Zeit bis ich wieder zu Hause bin? Wo lege ich die gebrauchte wohl hin? Wo bekomme ich Desinfektionsmittel her bevor ich sie wieder aufsetze usw.']
"Klein-Schmeink, Maria",['Die #GKV muss bereits viele Sonderbelastungen tragen - das ist auch richtig in dieser Situation. Aber allgemeiner Bevölkerungsschutz ist gesamtgesellschaftliche Aufgabe.']
"Klein-Schmeink, Maria",['@worrius Soweit war Trump leider nicht gekommen.']
"Klein-Schmeink, Maria","['@okomuenster @MAGS_NRW @BMG_Bund Bislang höre ich nur dass  wir zwar Kapazitäten für 700000 Tesrungen hätten, die Reagenzien fehlen. Dringend muss im Gesundheitswesen fortlaufend getestet werden. Die Zahlen in Einrichtubgen sprechen eine klare Sprache. #corona']"
"Klein-Schmeink, Maria","['@polenz_r @ZDFheute @jensspahn @ArminLaschet Wenn es die risikoadaptiert mal gäbe.Familien waren die ganze Zeit nicht gut im Blick, Alleinerziehende &amp; Familien mit mehrfach schwerstbehinderten Kindern überhaupt nicht. Leistungsangebote für letztere nicht vom Schutzschirm erfasst. Schutzmaterialien nicht zugänglich. #Corona']"
"Klein-Schmeink, Maria","['War heute in nem REWE, der vorbildlich auf Abstand geachtet hat.Trotz Schlange vor der Tür ging es schnell.Hab aber auch von Märkten gehört,die nicht mehr kontrollieren.Nach dem Motto: hat jeder jetzt eine Alltagsmaske. Nee, Freunde, so wird das nicht gehen\n#AbstandHalten #corona']"
"Klein-Schmeink, Maria",['Gerade noch rechtzeitig. Die Akzeptanz und damit breite Nutzung hängt massgeblich von Transparenz und Datensouveränität ab. Jetzt noch auf Qualitätssucherung und gut Patienteninformation und -begleitung achten \n https://t.co/eZpLeZvYAn\n\nhttps://t.co/ZNhfVUSQVL']
"Klein-Schmeink, Maria",['Ausserdem keine Tracking Funktion für Quarantäne- Kontrolle. (Und Kombination mit Corona-Datenspende auch nicht. Meine Meinung)']
"Klein-Schmeink, Maria","['Wichtige Frage zum Persönlichkeitsschutz der #tracingapp nun erstmal in richtigen Bahnen, aber weiterhin sind Fragen der Qualitätssicherung und Nutzerorientierung nicht geklärt. Niemand darf mit einer Corona- Warnung alleingelassen werden.']"
"Klein-Schmeink, Maria",['Sehr richtig so. Wir müssen die Risiken für alle Beteiligten senken. #Corona-Tests']
"Klein-Schmeink, Maria","['Und bitte: Qualitätssicherung (falsch positive Warnungen) &amp; Nutzerorientierung jetzt klären (was tue ich nach einer Warnung? Anspruch auf weitere Information,Testung, Freistellung von Arbeit usw) #CoronaApp kann helfen,kann aber nur Teil eines Massnahmenpaketes sein \n@tagesschau']"
"Klein-Schmeink, Maria",['@PaulaPiechotta Naja. Im praktischen Leben gehen die Menschen in die Apotheke und kaufen für 3 Euro/ Stück nen 6er oder 10er Pack OP-Masken. Die sonst für den medizinischen Alltag fehlen. Soweit ich sehe werden nur im direkten Behandlungs- und Pflegekontext FFP2 und FFP3 Masken genutzt.']
"Klein-Schmeink, Maria","['@hasenjuergen @FerdaAtaman So ähnlich bei mir. Ich habe bis zum 12. Lebensjahr Namenstag gefeiert. Erst danach wurde der Geburtstag wichtiger, aber auch nicht besonders wichtig. Es gab eigentlich nur sehr kleine Geschenke.']"
"Klein-Schmeink, Maria",['@PaulaPiechotta Hochkomplex vielleicht nicht. Aber in der Schule etc schlecht alltagstauglich wenn kaum eine Möglichkeit fürs Händewaschen besteht.']
"Klein-Schmeink, Maria",['@StormAndreas Ihr Wort in das Ohr von @jensspahn und den #GBA']
"Klein-Schmeink, Maria",['Wie kann man eine so dringend nötige Geste so vergeigen! #Pflegebonus']
"Klein-Schmeink, Maria",['Auch in jetzt geplanten zweiten Infektionsschutzgesetz bleiben die Hilfen für Familien mit Mehrfachbehinderte Menschen aussen vor. #Corona\n\nhttps://t.co/OmgeDWyO0L']
"Klein-Schmeink, Maria",['Auch im jetzt geplanten zweiten Infektionsschutzgesetz bleiben die Hilfen für Familien mit mehrfachbehinderten Menschen aussen vor. #Corona\n\nhttps://t.co/OmgeDWyO0L https://t.co/OmgeDWyO0L']
"Klein-Schmeink, Maria",['Wie klasse ist das denn? #corona']
"Klein-Schmeink, Maria","['@jensspahn Auch bezogen auf #corona wird von allen Experten abgeraten, weil wir über die Immunität zu wenig wissen. Ein Gesetzesvorschlag mit null Wirksamkeit und hohem Nebenwirkungsprofil.']"
"Klein-Schmeink, Maria",['Der von @jensspahn für alle übertragbaren Krankheiten geplante #Immunitätsausweis ist   fachlich für #Corona nicht haltbar und wird zum Missbrauch zur Diskriminierung in der Arbeitswelt und in anderen Lebensbereichen führen. Das muss raus aus dem geplanten #GEBT']
"Klein-Schmeink, Maria","['@Klavisima @jensspahn Wir mischen genau nicht mit, lehnen das ab, fachlich UND politisch.']"
"Klein-Schmeink, Maria","['""Am Ende sind die Interessen der Alten &amp; der Jungen, der noch Gesunden &amp; der schon Kranken gar nicht so unterschiedlich. Es geht für alle um Gesundheit,um Geld &amp; um ein möglichst langes Leben in einer Gesellschaft, die in der Krise\xa0zusammensteht.""\nDeshalb: Solidarität nutzt allen']"
"Klein-Schmeink, Maria",['Das schockiert mich. Jeder Angriff auf Menschen und auf die Pressefreiheit ist scharf zu verurteilen. Gute Besserung für die Verletzten.']
"Klein-Schmeink, Maria",['Bin gespannt. Der Einspieler ist schon mal flott #lr20']
"Klein-Schmeink, Maria","[""@larsik78 @Die_Gruenen Mir geht's auch so mit dem Ton. Aber youtube funktioniert.""]"
"Klein-Schmeink, Maria","['Gut dass @ABaerbock noch mal klarmacht: jede und jeder hat das  Recht auf gesundheitliche Versorgung und auf gesellschaftliche Teilhabe. Deshalb müssen wir uns auch besonders um die kümmern, die keine starke Lobby haben. #lr20']"
"Klein-Schmeink, Maria","['@MiKellner @ABaerbock Dank an Euch alle, habt Ihr super gemeistert.']"
"Klein-Schmeink, Maria",['Genau das darf nicht passieren. Diese Passage im geplanten #GEBT dürfen @cducsubt und @spdbt nicht zulassen. Das ist eine Einladung zu Diskriminierung und Entsolidarisierung. #Immunitaetsausweis']
"Klein-Schmeink, Maria","['@Afelia Also ich so: nach jeder Benutzung in heißem Wasser mit Waschmittel einweichen. Spülen, trocknen. Weglegen. Vor dem nächste Benutzen heiss bügeln.\n(Hab mehrere) Wie eine Familie das macht, ist mir ein Rätsel.']"
"Klein-Schmeink, Maria",['@SabineMaur Same for me. Und dann noch die verschiedenen technischen Formate. Uff.']
"Klein-Schmeink, Maria",['Gleich am Mittwoch geht es um die #CoronaApp']
"Klein-Schmeink, Maria","['@M_Huenninghaus @cducsubt @spdbt Nein. Es gibt derzeit keine valide Einschätzung zur Immunität nach einer Corona-Infektion, Dauer einer solchen etc. Also eine sehr weitreichende und grundlegende Debatte zur Unzeit. Die Formulierung ist zudem auf alle übertragbaren Erkrankungen ausgedehnt.']"
"Klein-Schmeink, Maria",['Öffentlicher Druck hilft. Mehrfacher Irrweg erstmal auf Eis.  @jensspahn hat den geplanten #Immunitätsausweis  vertagt &amp; wartet Ethikrat-Stellungnahme ab. Schon mal gut. Verknüpfung mit Anreizen vollkommen gegenläufig zur Strategie der Eindämmung.']
"Klein-Schmeink, Maria",['@pflegekraft_ms @MarkusLauter https://t.co/UfBZrRvJjO']
"Klein-Schmeink, Maria","['Gut auf den Punkt zum #Immunitätsausweis\n""Nur wer gesundheitliche Voraussetzungen erfüllt, könnte die freiheitlichen Grundrechte wahrnehmen. Freiheit als Ausnahme für Gesunde – das widerspricht dem Geist der Verfassung völlig."" https://t.co/SuNlpxRgvY']"
"Klein-Schmeink, Maria",['Ein ganz großes 💖']
"Klein-Schmeink, Maria",['Auch ich kann bei aller Kritik am von @jensspahn geplanten #Immunitätsnachweis daraus keine #Impfpflicht herleiten. Ausserdem wird der #Impfstoff sollte es ihn geben aufgrund der hohen Nachfrage wohl eher Risikogruppen und besonderen Berufsgruppen vorbehalten sein.']
"Klein-Schmeink, Maria","['@worrius Sprechen, argumentieren. Ist meistens einen Versuch wert. Aufgeben kann man immer noch.']"
"Klein-Schmeink, Maria",['Der Staat muss die Corona-bedingten Kosten als gesellschaftliche Aufgabe tragen. Ansonsten kommen\nauf die Beitragszahler*nnen massive Betragserhöhungen zu.  #GKV https://t.co/9nMbJgNQtQ']
"Klein-Schmeink, Maria",['Das spricht mir aus dem Herzen.']
"Klein-Schmeink, Maria",['@K_SA @LukasSchauder Gruselig']
"Klein-Schmeink, Maria",['@PaulaPiechotta Das werden wir mit unserem Antrag nächste Woche tun.']
"Klein-Schmeink, Maria","['Der Schutzschirm im Gesundheitswesen muss gerade für die gelten, die besonderen Risiken &amp; Belastungen ausgesetzt sind \n#coronaprämie #Pflege #UNsichtbar\nInfektionsschutzgesetz darf nicht diskriminieren, Regelungen müssen geeignet sein, dürfen nicht spalten\nhttps://t.co/qQsqxjgof8']"
"Klein-Schmeink, Maria",['@BMG_Bund @jensspahn Die Ausweitung von Tests ist richtig. Die Kosten für Tests ohne Symptome sollten steuerfinanziert werden']
"Klein-Schmeink, Maria","['@Erwin_Rueddel Spät, aber wichtig. Und nicht zu Lasten der #GKV']"
"Klein-Schmeink, Maria",['@PeterThelen1 Ganz klar: der Steuerzahler.']
"Klein-Schmeink, Maria",['Genau diese Forderung haben wir heute in den Bundestag eingebracht - eine Prämie für alle die hohe Belastungen und Risiken getragen haben in den letzten Wochen. Aus Steuermitteln finanziert. Sie darf nicht zu Lasten von Pflegebedürftigen gehen.  https://t.co/tsLO1Hif8s']
"Klein-Schmeink, Maria",['@Lindebend Finde ich nicht sachdienlich. Erstmal muss ja entschieden werden ob eine Behandlung wahrscheinlich Erfolg hat. Das können nur Ärzte.']
"Klein-Schmeink, Maria","['Mir ist extrem unwohl dabei zu hören, dass das RKI seine regelmäßigen Pressekonferenzen einstellt. Jetzt, wo die Länder wieder zuständig sind für die Ausgestaltung der Lockerung, Schutzkonzepte, Testungen etc. #coronavirus aus den Augen, aus dem Sinn? Das geht sehr schnell schief']"
"Klein-Schmeink, Maria","['Heute wurde das 2. Infektionsschutzgesetz in den Bundestag eingebracht. Wir Grünen fordern: die Coronaprämie muss für alle gelten, die hohen Belastungen &amp; Risiken im Gesundheitswesen &amp; der Behindertenhilfe ausgesetzt sind.\xa0\nhttps://t.co/RCmL63A3J1']"
"Klein-Schmeink, Maria","['Gut und schön: was ist mit Vermeidung falsch-positiver Warnungen, was ist mit Recht auf Testung, mit Informationen was als nächstes zu tun ist? Gibt es Lohnfortzahlung wenn ich in freiwillige Quarantäne gehe? Um nur mal ein paar offene Fragen für die User zu nennen. #CoronaApp']"
"Klein-Schmeink, Maria","['Bin schwer in Sorge: der jetzt vereinbarte Infektionswert für erneute Auflagen zur Kontaktbeschränkung &amp; Infektionsausbreitung ist mir ausgesprochen hoch.Zudem ohne bindende Testungsregelungen &amp; andere Parameter wie Belegung der Intensivbetten sehr ""gestaltungsfreudig"" #Corona']"
"Klein-Schmeink, Maria","['Auch wenn es um einen systemrelevanten Betrieb geht, ist Weiterproduktion kritisch. Frage der Wohnverhältnisse der vielen rumänischen Mitarbeiter sowie von deren Familien muss in den Blick. Kann Quarantäne, Abstand &amp; Hygiene ausreichend eingehalten werden? #Westfleisch']"
"Klein-Schmeink, Maria","['@norwichruesse @T_W_Kaiser @mr_steinhaeuser @KreisCoesfeld Auswirkungen auf Region dürfte allein schon über Wohnsituation, Anfahrt, Einkaufen etc gegeben sein. So viele Mitrabeiter wohnen ja nicht an einem Fleck sondern in den Ortschaften verteilt.']"
"Klein-Schmeink, Maria","['Willkürlich gewählter Grenzwert. Völlig untauglich, besonders für Großstädte. Klare Testungsstrategie und Vorgabe fehlt. Wer möglichst wenig testet, braucht wenig Einschränkungen, läuft aber Gefahr mit großen Infektionszahlen aufzuwachen. #Corona']"
"Klein-Schmeink, Maria","['@polenz_r Ich fürchte die Aufmerksamkeit wird gen Null rutschen. Alle denken lass die vor Ort mal machen. Es gibt weder eine verbindliche Strategie zur Testung, noch vereonbarte und geeignete Parameter zur Beurteilung der Infektionslage vor Ort. Der jetzige Richtwert ist ein viel zu hoher']"
"Klein-Schmeink, Maria",['Vormerken- ich freue mich drauf!']
"Klein-Schmeink, Maria","['@norwichruesse Das muss dringend angegangen werden. Und es braucht eine Nachunternehmerhaftung, die alle Aspekte. Kann ja nach sein, dass man die mit den Werkverträgen verbundenen weiteren sozialen Mängel rechtlich outsourct.']"
"Klein-Schmeink, Maria",['Das System der Werkverträge &amp; der Subunternehmen gehört abgeschafft. Widerspricht gleich mehrfach den Anforderungen an ein humanes Arbeitsrecht. #corona Fälle sind Folge schlechter Arbeits- und Wohnverhältnisse. Die Werkvertragsnehmer sind NICHT Schuld. \nhttps://t.co/nFV1vU58Nj']
"Klein-Schmeink, Maria","['Und weiterhin gilt: Abstand halten, Hygienregeln beachten, Maske auf #corona']"
"Klein-Schmeink, Maria","['@norwichruesse Ich hoffe, da kommt mal endlich Bewegung in die Sache. Union hat gesetzliche Änderungen immer blockiert.']"
"Klein-Schmeink, Maria","['Wer die Akzeptanz der #corona-app beschädigen will, die Zusicherung der Bundesregierung zur Freiwilligkeit und Anonymität unter Fragezeichen stellt, muss sich nicht wundern, wenn sie nur  wenige nutzen werden \nhttps://t.co/b2baucS3K7']"
"Klein-Schmeink, Maria","['""Die Coronakrise überwinden wir nur gemeinsam erfolgreich, wenn wir dem Willen der großen Mehrheit in unserem Land folgen und Europa die Treue halten.""\n@GoeringEckardt\n@ToniHofreiter \nsprechen mir aus dem Herzen https://t.co/qGrhXbolAw']"
"Klein-Schmeink, Maria",['@MLangguth @psych_ffm Immunitätsausweis hat wissenschaftlich keine Grundlage solange wir zu wenig über Immunität wissen. Verknüpfung mit Vorteilen wird Corona-Parties erzeugen.']
"Klein-Schmeink, Maria","['@polenz_r @MKreutzfeldt Leider Kunterbunt. Für Kitas Flickenteppich, für Grundschulen auch, aber Sportarten geöffnet? Verstehe mal einer.']"
"Klein-Schmeink, Maria","['@PaulaPiechotta @A_Schillhaneck Hat es alles in NRW nicht gegeben.Wer in der Wohnung ist, interessiert niemanden.Ausser Party machen.Du durftest joggen,spazieren etc,aber nur zu zweit o Familie.Aber nicht den Spielplatz nutzen (das einzige was ich falsch fand)Man sieht, gibt immer eine Möglichkeit zu überziehen']"
"Klein-Schmeink, Maria",['@AnneSpallek @Laschet @norwichruesse @JuliaKloeckner Du stellst die richtigen Fragen. Mit der Verhängung der Quarantäne ist es nicht getan.']
"Klein-Schmeink, Maria","['Kostenübernahme bei vorsorglichen Corona-Tests  müssen steuerfinanziert werden. Verfahren: erstmal Kasse, dann über Steuerzuschuss im Vorwegabzug von Gesundheitsfonds.']"
"Klein-Schmeink, Maria",['@AnneSpallek @Laschet @norwichruesse @JuliaKloeckner Bei staatlicher Quarantäne müsste das Krankengeld über die Kommune gezahlt werden. Aber was ist der Bezugspunkt?']
"Klein-Schmeink, Maria",['Ähm? Abstand trotzdem nötig. Was sind das für Zulassungskriterien? @jensspahn']
"Klein-Schmeink, Maria","['@norwichruesse @AnneSpallek @Laschet @JuliaKloeckner Komplizierter: weil der Betrieb geschlossen ist, gibt es keine Entschädigung für Lohnausfall. \nIn einer aktuellen Entscheidung hat das Landgericht Heilbronn klar gestellt, dass es bei allgemeiner Betriebsschließung\xa0keine Entschädigung für Corona-bedingten Verdienstausfall gibt.']"
"Klein-Schmeink, Maria",['@PaulaPiechotta Auch die Neuinfektionen steigen. Testungen in Schlachthöfen werden sowieso zusätzliche Infizierte zeigen. Interessant ist wie viel getestet wird in der Fläche.']
"Klein-Schmeink, Maria",['@AnneSpallek @Laschet @JuliaKloeckner Da wird die Not von Menschen gezielt ausgenutzt. Hier darf keiner mehr wegsehen.']
"Klein-Schmeink, Maria",['Richtig. Ansonsten droht: wegsehen solange es geht.']
"Klein-Schmeink, Maria",['Wird bestimmt hoch interessant! #corona #Schutz #Teilhabe']
"Klein-Schmeink, Maria",['Ich sehe schon das nächste Infektionscluster\n#corona']
"Klein-Schmeink, Maria","['Wir dürfen nicht zulassen, dass den #Held*nnen wieder nur der Applaus bleibt. Schutzkleidung, Recht auf regelmässige Testung, leistubgsgerechte Bezahlung, genug Personal und weniger Belastung #pflegebonus darf nicht zum Trostpflaster verkommen']"
"Klein-Schmeink, Maria","['Klasse! Das hat ein grosses Dankeschön verdient, ebenso sein langjähriges Engagement. #krebsberatung']"
"Klein-Schmeink, Maria","['@pflegekraft_ms @K_SA @MarkusLauter @TrullaCouch @MaFriLidaheim @SrUnbequem Ja. Dreimal Pflegepunkte, viele Anträge. Koalition wird alle ablehnen, ist zu befürchten.']"
"Klein-Schmeink, Maria",['Dieses ausbeuterischen System in den Schlachtbetrieben gehört abgeschafft. #westfleisch #corona \nhttps://t.co/jprRdycJsR']
"Klein-Schmeink, Maria",['@polenz_r @robinalexander_ @welt Wir haben Vorschläge unterbreitet. Werden sehen ob es was nützt.']
"Klein-Schmeink, Maria","['Anhörung zum 2. Infektionsschutzgesetz. Sachverständige betonen die Notwendigkeit die Leistungsbereiche für besonders schutzbedürftige Gruppen unter Schutzschirm zu stellen z.B. SPZ, psychiatrische Krankenpflege &amp; Institutsambulanzen, Hebammen, Sozialmediz. Nachsorge, Suchthilfe']"
"Klein-Schmeink, Maria",['Die Corona-Ktise könnte die gesetzlichen Krankenkassen 14 Mrd. kosten. Diese Laaten dürfen nicht bei den Beitragszahlern allein abgeladen werden. Wir brauchen einen Steuerzuschuss. \n https://t.co/f7lkgFBL2e']
"Klein-Schmeink, Maria",['@worrius @frau_maier Ich bevorzuge die Jeans. Da findet sich häufiger mal eine gewaschene Banknote.']
"Klein-Schmeink, Maria",['Lehrstück wie schlechte Arbeits-und Wohnbedingungen zur Verbreitung von #corona beitragen. System der Werkverträge und Subunternehmertum gehören abgeschafft. Überall nicht nur in #Coesfeld #westfleisch \n https://t.co/cQF7j6pUZ3']
"Klein-Schmeink, Maria",['Heute ist der #InternationalNursesDay \nDer sollte Anlass sein endlich mal die drängenden Fragen zur Stärkung der professionellen #Pflege anzugehen. \n@K_SA https://t.co/pYdPFq4Ace']
"Klein-Schmeink, Maria",['Jahrelange Forderungen. Und dieses Jahr muss es endlich was werden. #Pflege']
"Klein-Schmeink, Maria",['@pflegekraft_ms @GrueneBundestag @K_SA Sehr viele fundierte Forderungen - und allem voran die Stärkung der Profession']
"Klein-Schmeink, Maria","['@thomasgebhart zu wenig: wo ist der allgemeinverbindliche Tarifvertrag?Wo die Senkung der Wochenarbeitszeit,es gibt wegen #corona im Gegenteil eine Verlängerung der täglichen Arbeitszeit &amp; verkürzte Ruhezeit. Wo die Reform der Pflegeversicherung,damit alles nicht von Pflegebedürftigen zu zahlen']"
"Klein-Schmeink, Maria",['@pflegekraft_ms @K_SA Erst nach der Fraktionssitzung. Das ist feste Regel.']
"Klein-Schmeink, Maria","['Was mich frustriert: keine Änderungsanträge der Koalition bislang Richtung Ausweiten des #Schutzschirm für SPZ, Institutsambulanzen,  psychiatrische Pflege, Hebammen, ambulante Rehabilitation, Hospize etc. Die besonders schutz brauchen, bleiben erneut im Regen stehen. \n#Corona']"
"Klein-Schmeink, Maria","['@pflegekraft_ms @TrullaCouch @MaFriLidaheim @SrUnbequem @Vollzeit_Tante @trockendokk @WielandRose @LAguja44 Ein Antrag, der es in sich hat! Werde ihn morgen einbringen in den Bundestag']"
"Klein-Schmeink, Maria",['Wie perfide - welch ein Hass']
"Klein-Schmeink, Maria",['@Afelia Herzlichen Glückwunsch!']
"Klein-Schmeink, Maria",['Sehr enttäuschend: Koalition lässt weiterhin wichtige Leistungsbereiche der Gesundheitsversorgung ohne Schutzschirm. Dabei geht es vor allem um Angebote für Menschen mit einer chronischen Erkrankung oder Behinderung. #corona']
"Klein-Schmeink, Maria",['Die Zustände haben System. #Schlachthöfe #Werkverträge #Subunternehmen']
"Klein-Schmeink, Maria",['@pflegekraft_ms @GrueneBundestag @spahn @K_SA @waschbaerpower @MarkusLauter @TrullaCouch Anträge wenden sich immer an den Bundestag und damit an die Regierungsfraktionen. Sie sollten den vorgeschlagenen Weg zur Stärkung der professionellen Pflege mitgehen. Vertagen wäre fatal.']
"Klein-Schmeink, Maria","['Diskussion zu unserem Antrag zur Stärkung der professionellen #Pflege zeigt, dass es noch viel Arbeit bedeutet der Pflege mehr Gewicht und Mitsprache in den Entscheidungsgremien des Gesundheitswesens zu verschaffen.']"
"Klein-Schmeink, Maria",['Information und Aufklärung gegen Verschwörungstheorien setzen. Wie froh wären wir endlich einen Impfschutz gegen #corona zu haben und ihn allen zur Verfügung stellen zu können. \n https://t.co/aE7VESE61o']
"Klein-Schmeink, Maria","['@PaulaPiechotta Ich wüsste von keinem Bundesland in dem echtes Ausgangsverbot galt, wie z.B in Spanien, Frankreich und Italien. Also Differenzierung wäre schon angebracht.']"
"Klein-Schmeink, Maria",['@DemmlerGertrud Beteiligung ist mehr als Nutzerorientierung. Beteiligung ist Grundlage von Partizipation und Ausgestaltung sozialer Grundrechte z.B. der UN-Behindertenrechtskonvention. Meine Meinung.']
"Klein-Schmeink, Maria","['Die elektronische Patientenakte und daran Anknüpfende Anwendungen müssen unter Einbindung der Patient*nnen gestaltet werden, erst dann können sie ihren Nutzen entfalten. #Digitalisierung #Gesundheitswesen']"
"Klein-Schmeink, Maria","['Ungerecht, spaltend und zugleich kommt der Verdacht auf, dass Altenpflegekräfte mit dem #Pflegebonus um die dringend nötige allgemeine Anhebung ihrer Löhne gebracht werden sollen. Ein sehr schlechtes Trostpflaster!']"
"Klein-Schmeink, Maria",['@Dr_Roy_Kuehne Welch ein Unsinn. Die Leute fehlen schlicht.']
"Klein-Schmeink, Maria",['Am 17. Mai 1995 wurde der 6-jährige #PanchenLama aus Tibet entführt. Zum 25 Jahrestag seiner Entführung fordere ich von der chinesischen Regierung Auskunft über den Verbleib von Gedhun Choekyi Nyima – und seine sofortige Freilassung! #FreePanchenLama  https://t.co/37Uioz5wuU']
"Klein-Schmeink, Maria","['@pflegekraft_ms Guten morgen, Ende der Nachtschicht oder Beginn der Tagschicht?']"
"Klein-Schmeink, Maria",['Schutzmaterial &amp; regelmäßige Testung müssen garantiert werden. Infektionsrisiko soweit wie irgend möglich reduziert werden. #corona\nFrage mich ob Teilnehmende an Hygienedemos sich klar machen welche Risiken auf die im Gesundheitswesen verlagert werden.  https://t.co/ddsGmWXNQY']
"Klein-Schmeink, Maria",['@BriHasselmann Wie schön!']
"Klein-Schmeink, Maria","['Deshalb gilt weiterhin: Abstand halten, MNS und Hygieneregeln einhalten. Aussrdemnsollten alle Berufe mit viel unmittelbaren Kontakt mit Risikogruppen ein Recht auf regelmässige Testung haben. #corona']"
"Klein-Schmeink, Maria",['Ein schönes Fest  #Weltbienentag']
"Klein-Schmeink, Maria",['@DemmlerGertrud @BMG_Bund Ich werde mich weiter dafür einsetzen dass Transparenz und Qualität einer Krankenkasse belohnt wird. Ich finde das vorbildlich.']
"Klein-Schmeink, Maria","['Schutzkonzepte mit Recht auf Testung überfällig. \n""Jeden Tag steckten sich seit Mitte April im Durchschnitt mehr als 230 Ärzte &amp; Pfleger ... an. An manchen Tagen stellen Mitarbeiter aus dem Gesundheitsbereich mehr als jeden fünften gemeldeten #Corona -Fall https://t.co/QuO0Jxwh2s']"
"Klein-Schmeink, Maria",['Warum höre ich nicht mehr vom Arbeitsschutz? Was ist mit einem Recht auf regelmässige Testung und ausreichendem Schutzmaterial? #corona']
"Klein-Schmeink, Maria",['Besserer Schutz der Beschäftigten im Gesundheitswesen dringend erforderlich. Zahl der Infizierten zeigt Handlungsbedarf. #corona\nhttps://t.co/KXZb7UpvBa']
"Klein-Schmeink, Maria",['Nächste Woche findet im Bundestag eine Anhörung zum Patientendstenschutzgesetz statt. @KonstantinNotz und ich haben mal was aufgeschrieben dazu']
"Klein-Schmeink, Maria",['Nächste Woche findet im Bundestag eine Anhörung zum Patientendatenschutzgesetz statt. @KonstantinNotz und ich haben da mal was zu aufgeschrieben. Ausserdem haben wir mit unserem Antrag klargestellt: es braucht mehr Patientenbeteiligung und Empowerment.  https://t.co/vl7H5TqYoZ']
"Klein-Schmeink, Maria","['@okomuenster Genau, in NRW soll in Heimen weiterhin nur anlassbezogen getestet werden. Unverantwortlich finde ich das']"
"Klein-Schmeink, Maria",['Alle Beschäftigten im Gesundheitswesen mit Kontakt zu  Patienten- oder Pflegebedürftigen sollten ein Anrecht auf regelmässige Testung haben.  https://t.co/D1h2pqfgK0']
"Klein-Schmeink, Maria",['Auszeit im Garten https://t.co/90rYPaap5m']
"Klein-Schmeink, Maria",['@BriHasselmann @RenateKuenast @SteffiLemke Ein Farbenfest https://t.co/xp1WjxZicA']
"Klein-Schmeink, Maria","['Was in Deutschland eher als Risiko derer begann, die sich einen Skiurlaub leisten können wird zunehmend ein Risiko für (oft schlecht bezahlte) Dienstleistungsberufe #corona']"
"Klein-Schmeink, Maria",['Es braucht endlich einen verbindlichen Inklusionsplan für das Gesundheitswesen. \nBarrierefreiheit im umfassenden Sinn muss endlich umgesetzt werden. #Gesundheitswesen #Barrierefreiheit\n https://t.co/vi6qOtndLn']
"Klein-Schmeink, Maria",['Bin entsetzt wie viel Geld in absehbaren Klima- und Gesundheitsschaden investiert werden soll. Zugleich gibt es immer noch keine Lösung für eine nachhaltige Stärkung der Pflege. https://t.co/QvC6YC82E0']
"Klein-Schmeink, Maria","['Einfach grossartig:\n""1) Die Würde des Menschen ist unantastbar. Sie zu achten und zu schützen ist Verpflichtung aller staatlichen Gewalt.\n#tagdesgrundgesetzes']"
"Klein-Schmeink, Maria","['(2) Das Deutsche Volk bekennt sich darum zu unverletzlichen und unveräußerlichen Menschenrechten als Grundlage jeder menschlichen Gemeinschaft, des Friedens und der Gerechtigkeit in der Welt.']"
"Klein-Schmeink, Maria",['Danke. Spricht mir aus der Seele. #corona @UNonnemacher https://t.co/EXVn26homg']
"Klein-Schmeink, Maria",['Was weiterhin unklar bleibt: wie qualitätsgesichert ist die Warnung?Wie wird der App-Nutzer im Fall einer Warnung durch Informationen unterstützt?Hab ich ein Recht auf schnelle Testung?Welche sozialrechtliche Situation entsteht wenn ich in freiwillige Quarantäne gehe? #CoronaApp']
"Klein-Schmeink, Maria","['@AnneSpallek @norwichruesse @peter_simone @danielmack @ulfposh @KonstantinNotz Man stelle sich mal vor, dieses Geld würde in Krankenhaus- oder Pflegeinvestitionen gesteckt. Das wäre was substantielle und nachhaltiges']"
"Klein-Schmeink, Maria",['@EtgetonStefan Da wirds mächtig Zeit. Hab den Eindruck man ist nur mit der technischen Umsetzung beschäftigt und vergisst den Patientennutzen.']
