name,created_at,word from wordlist,original tweet,tweet
"Klein-Schmeink, Maria",Thu May 07 08:53:12 +0000 2020,infektionsschutzgesetz,"Der Schutzschirm im Gesundheitswesen muss gerade für die gelten, die besonderen Risiken &amp; Belastungen ausgesetzt sind 
#coronaprämie #Pflege #UNsichtbar
Infektionsschutzgesetz darf nicht diskriminieren, Regelungen müssen geeignet sein, dürfen nicht spalten
https://t.co/qQsqxjgof8","['schutzschirm', 'gesundheitswesen', 'müssen', 'gerade', 'gelten', 'besonderer', 'risiko', 'belastung', 'aussetzen', 'coronaprämie', 'pflege', 'unsichtbar', 'infektionsschutzgesetz', 'dürfen', 'diskriminieren', 'regelung', 'müssen', 'geeignet', 'dürfen', 'spalten']"
"Klein-Schmeink, Maria",Thu May 07 15:36:32 +0000 2020,coronavirus,"Mir ist extrem unwohl dabei zu hören, dass das RKI seine regelmäßigen Pressekonferenzen einstellt. Jetzt, wo die Länder wieder zuständig sind für die Ausgestaltung der Lockerung, Schutzkonzepte, Testungen etc. #coronavirus aus den Augen, aus dem Sinn? Das geht sehr schnell schief","['extrem', 'unwohl', 'dabei', 'hören', 'rki', 'regelmäßig', 'pressekonferenz', 'einstellen', 'land', 'zuständig', 'ausgestaltung', 'lockerung', 'schutzkonzept', 'testung', 'etc', 'coronavirus', 'auge', 'sinn', 'gehen', 'schnell', 'schief']"
"Klein-Schmeink, Maria",Thu May 07 15:59:50 +0000 2020,infektionsschutzgesetz,"Heute wurde das 2. Infektionsschutzgesetz in den Bundestag eingebracht. Wir Grünen fordern: die Coronaprämie muss für alle gelten, die hohen Belastungen &amp; Risiken im Gesundheitswesen &amp; der Behindertenhilfe ausgesetzt sind. 
https://t.co/RCmL63A3J1","['heute', 'infektionsschutzgesetz', 'bundestag', 'einbringen', 'grün', 'fordern', 'coronaprämie', 'müssen', 'gelten', 'hoch', 'belastung', 'risiko', 'gesundheitswesen', 'behindertenhilfe', 'aussetzen']"
"Klein-Schmeink, Maria",Thu May 07 16:29:31 +0000 2020,quarantäne,"Gut und schön: was ist mit Vermeidung falsch-positiver Warnungen, was ist mit Recht auf Testung, mit Informationen was als nächstes zu tun ist? Gibt es Lohnfortzahlung wenn ich in freiwillige Quarantäne gehe? Um nur mal ein paar offene Fragen für die User zu nennen. #CoronaApp","['gut', 'schön', 'vermeidung', 'falschpositiv', 'warnung', 'recht', 'testung', 'information', 'nächster', 'tun', 'geben', 'lohnfortzahlung', 'freiwillig', 'quarantäne', 'gehen', 'mal', 'paar', 'offen', 'frage', 'user', 'nennen', 'coronaapp']"
"Klein-Schmeink, Maria",Fri May 08 08:53:01 +0000 2020,corona,"Bin schwer in Sorge: der jetzt vereinbarte Infektionswert für erneute Auflagen zur Kontaktbeschränkung &amp; Infektionsausbreitung ist mir ausgesprochen hoch.Zudem ohne bindende Testungsregelungen &amp; andere Parameter wie Belegung der Intensivbetten sehr ""gestaltungsfreudig"" #Corona","['schwer', 'sorge', 'vereinbaren', 'infektionswert', 'erneut', 'auflage', 'kontaktbeschränkung', 'infektionsausbreitung', 'ausgesprochen', 'hochzudem', 'bindend', 'testungsregelung', 'parameter', 'belegung', 'intensivbetten', 'gestaltungsfreudig', 'corona']"
"Klein-Schmeink, Maria",Fri May 08 09:06:26 +0000 2020,quarantäne,"Auch wenn es um einen systemrelevanten Betrieb geht, ist Weiterproduktion kritisch. Frage der Wohnverhältnisse der vielen rumänischen Mitarbeiter sowie von deren Familien muss in den Blick. Kann Quarantäne, Abstand &amp; Hygiene ausreichend eingehalten werden? #Westfleisch","['systemrelevanten', 'betrieb', 'gehen', 'weiterproduktion', 'kritisch', 'frage', 'wohnverhältnisse', 'vielen', 'rumänisch', 'mitarbeiter', 'sowie', 'deren', 'familie', 'müssen', 'blick', 'quarantäne', 'abstand', 'hygiene', 'ausreichend', 'einhalten', 'westfleisch']"
"Klein-Schmeink, Maria",Fri May 08 09:22:52 +0000 2020,corona,"Willkürlich gewählter Grenzwert. Völlig untauglich, besonders für Großstädte. Klare Testungsstrategie und Vorgabe fehlt. Wer möglichst wenig testet, braucht wenig Einschränkungen, läuft aber Gefahr mit großen Infektionszahlen aufzuwachen. #Corona","['willkürlich', 'gewählt', 'grenzwert', 'völlig', 'untauglich', 'besonders', 'großstadt', 'klar', 'testungsstrategie', 'vorgabe', 'fehlen', 'wer', 'möglichst', 'wenig', 'testen', 'brauchen', 'wenig', 'einschränkung', 'laufen', 'gefahr', 'groß', 'infektionszahl', 'aufwachen', 'corona']"
"Klein-Schmeink, Maria",Sat May 09 06:45:20 +0000 2020,corona,"Das System der Werkverträge &amp; der Subunternehmen gehört abgeschafft. Widerspricht gleich mehrfach den Anforderungen an ein humanes Arbeitsrecht. #corona Fälle sind Folge schlechter Arbeits- und Wohnverhältnisse. Die Werkvertragsnehmer sind NICHT Schuld. 
https://t.co/nFV1vU58Nj","['system', 'werkvertrag', 'subunternehmen', 'gehören', 'abschaffen', 'widersprechen', 'gleich', 'mehrfach', 'anforderung', 'human', 'arbeitsrecht', 'corona', 'fall', 'folge', 'schlecht', 'arbeit', 'wohnverhältnisse', 'werkvertragsnehmer', 'schuld']"
"Klein-Schmeink, Maria",Sat May 09 07:13:58 +0000 2020,corona,"Und weiterhin gilt: Abstand halten, Hygienregeln beachten, Maske auf #corona","['weiterhin', 'gelten', 'abstand', 'halten', 'hygienregeln', 'beachten', 'maske', 'corona']"
"Klein-Schmeink, Maria",Sat May 09 07:58:00 +0000 2020,coronakrise,"""Die Coronakrise überwinden wir nur gemeinsam erfolgreich, wenn wir dem Willen der großen Mehrheit in unserem Land folgen und Europa die Treue halten.""
@GoeringEckardt
@ToniHofreiter 
sprechen mir aus dem Herzen https://t.co/qGrhXbolAw","['coronakrise', 'überwinden', 'gemeinsam', 'erfolgreich', 'groß', 'mehrheit', 'land', 'folgen', 'europa', 'treue', 'halten', 'sprechen', 'herz']"
"Klein-Schmeink, Maria",Sat May 09 08:28:05 +0000 2020,immunität,@MLangguth @psych_ffm Immunitätsausweis hat wissenschaftlich keine Grundlage solange wir zu wenig über Immunität wissen. Verknüpfung mit Vorteilen wird Corona-Parties erzeugen.,"['immunitätsausweis', 'wissenschaftlich', 'grundlage', 'solange', 'wenig', 'immunität', 'wissen', 'verknüpfung', 'vorteil', 'coronaparties', 'erzeugen']"
"Klein-Schmeink, Maria",Sat May 09 19:14:26 +0000 2020,quarantäne,@AnneSpallek @Laschet @norwichruesse @JuliaKloeckner Du stellst die richtigen Fragen. Mit der Verhängung der Quarantäne ist es nicht getan.,"['stellen', 'richtig', 'frage', 'verhängung', 'quarantäne', 'tun']"
"Klein-Schmeink, Maria",Sat May 09 19:35:38 +0000 2020,quarantäne,@AnneSpallek @Laschet @norwichruesse @JuliaKloeckner Bei staatlicher Quarantäne müsste das Krankengeld über die Kommune gezahlt werden. Aber was ist der Bezugspunkt?,"['staatlich', 'quarantäne', 'müssen', 'krankengeld', 'kommune', 'zahlen', 'bezugspunkt']"
"Klein-Schmeink, Maria",Sun May 10 12:46:02 +0000 2020,neuinfektion,@PaulaPiechotta Auch die Neuinfektionen steigen. Testungen in Schlachthöfen werden sowieso zusätzliche Infizierte zeigen. Interessant ist wie viel getestet wird in der Fläche.,"['neuinfektion', 'steigen', 'testung', 'schlachthof', 'sowieso', 'zusätzlich', 'infiziert', 'zeigen', 'interessant', 'getestet', 'fläche']"
"Klein-Schmeink, Maria",Sun May 10 14:03:11 +0000 2020,corona,Wird bestimmt hoch interessant! #corona #Schutz #Teilhabe,"['bestimmen', 'hoch', 'interessant', 'corona', 'schutz', 'teilhabe']"
"Klein-Schmeink, Maria",Sun May 10 14:52:54 +0000 2020,corona,"Ich sehe schon das nächste Infektionscluster
#corona","['sehen', 'schon', 'nächster', 'infektionscluster', 'corona']"
"Klein-Schmeink, Maria",Sun May 10 17:29:03 +0000 2020,corona,"Dieses ausbeuterischen System in den Schlachtbetrieben gehört abgeschafft. #westfleisch #corona 
https://t.co/jprRdycJsR","['ausbeuterisch', 'system', 'schlachtbetrieb', 'gehören', 'abschaffen', 'westfleisch', 'corona']"
"Klein-Schmeink, Maria",Mon May 11 08:39:50 +0000 2020,infektionsschutzgesetz,"Anhörung zum 2. Infektionsschutzgesetz. Sachverständige betonen die Notwendigkeit die Leistungsbereiche für besonders schutzbedürftige Gruppen unter Schutzschirm zu stellen z.B. SPZ, psychiatrische Krankenpflege &amp; Institutsambulanzen, Hebammen, Sozialmediz. Nachsorge, Suchthilfe","['anhörung', 'infektionsschutzgesetz', 'sachverständige', 'betonen', 'notwendigkeit', 'leistungsbereich', 'besonders', 'schutzbedürftige', 'gruppe', 'schutzschirm', 'stellen', 'z', 'b', 'spz', 'psychiatrisch', 'krankenpflege', 'institutsambulanz', 'hebamme', 'sozialmediz', 'nachsorgen', 'suchthilfe']"
"Klein-Schmeink, Maria",Tue May 12 05:42:41 +0000 2020,corona,"Lehrstück wie schlechte Arbeits-und Wohnbedingungen zur Verbreitung von #corona beitragen. System der Werkverträge und Subunternehmertum gehören abgeschafft. Überall nicht nur in #Coesfeld #westfleisch 
 https://t.co/cQF7j6pUZ3","['lehrstück', 'schlecht', 'arbeitsund', 'wohnbedingung', 'verbreitung', 'corona', 'beitrag', 'system', 'werkvertrag', 'subunternehmertum', 'gehören', 'abschaffen', 'überall', 'coesfeld', 'westfleisch']"
"Klein-Schmeink, Maria",Tue May 12 10:44:50 +0000 2020,corona,"@thomasgebhart zu wenig: wo ist der allgemeinverbindliche Tarifvertrag?Wo die Senkung der Wochenarbeitszeit,es gibt wegen #corona im Gegenteil eine Verlängerung der täglichen Arbeitszeit &amp; verkürzte Ruhezeit. Wo die Reform der Pflegeversicherung,damit alles nicht von Pflegebedürftigen zu zahlen","['wenig', 'allgemeinverbindlich', 'tarifvertrag', 'senkung', 'wochenarbeitszeit', 'geben', 'wegen', 'corona', 'gegenteil', 'verlängerung', 'täglich', 'arbeitszeit', 'verkürzen', 'ruhezeit', 'reform', 'pflegeversicherung', 'pflegebedürftig', 'zahlen']"
"Klein-Schmeink, Maria",Tue May 12 13:30:26 +0000 2020,corona,"Was mich frustriert: keine Änderungsanträge der Koalition bislang Richtung Ausweiten des #Schutzschirm für SPZ, Institutsambulanzen,  psychiatrische Pflege, Hebammen, ambulante Rehabilitation, Hospize etc. Die besonders schutz brauchen, bleiben erneut im Regen stehen. 
#Corona","['frustriert', 'änderungsantrag', 'koalition', 'bislang', 'richtung', 'ausweiten', 'schutzschirm', 'spz', 'institutsambulanz', 'psychiatrisch', 'pflege', 'hebamme', 'ambulant', 'rehabilitation', 'hospize', 'etc', 'besonders', 'schutz', 'brauchen', 'bleiben', 'erneut', 'regen', 'stehen', 'corona']"
"Klein-Schmeink, Maria",Wed May 13 12:15:04 +0000 2020,corona,Sehr enttäuschend: Koalition lässt weiterhin wichtige Leistungsbereiche der Gesundheitsversorgung ohne Schutzschirm. Dabei geht es vor allem um Angebote für Menschen mit einer chronischen Erkrankung oder Behinderung. #corona,"['enttäuschend', 'koalition', 'lassen', 'weiterhin', 'wichtig', 'leistungsbereich', 'gesundheitsversorgung', 'schutzschirm', 'dabei', 'gehen', 'angebot', 'mensch', 'chronisch', 'erkrankung', 'behinderung', 'corona']"
"Klein-Schmeink, Maria",Thu May 14 10:40:52 +0000 2020,corona,"Information und Aufklärung gegen Verschwörungstheorien setzen. Wie froh wären wir endlich einen Impfschutz gegen #corona zu haben und ihn allen zur Verfügung stellen zu können. 
 https://t.co/aE7VESE61o","['information', 'aufklärung', 'verschwörungstheorie', 'setzen', 'froh', 'endlich', 'impfschutz', 'corona', 'verfügung', 'stellen']"
"Klein-Schmeink, Maria",Thu May 14 16:14:34 +0000 2020,ausgangsverbot,"@PaulaPiechotta Ich wüsste von keinem Bundesland in dem echtes Ausgangsverbot galt, wie z.B in Spanien, Frankreich und Italien. Also Differenzierung wäre schon angebracht.","['wissen', 'bundesland', 'echt', 'ausgangsverbot', 'gelten', 'z', 'b', 'spanien', 'frankreich', 'italien', 'differenzierung', 'schon', 'anbringen']"
"Klein-Schmeink, Maria",Tue May 19 08:01:44 +0000 2020,corona,"Schutzmaterial &amp; regelmäßige Testung müssen garantiert werden. Infektionsrisiko soweit wie irgend möglich reduziert werden. #corona
Frage mich ob Teilnehmende an Hygienedemos sich klar machen welche Risiken auf die im Gesundheitswesen verlagert werden.  https://t.co/ddsGmWXNQY","['schutzmaterial', 'regelmäßig', 'testung', 'müssen', 'garantieren', 'infektionsrisiko', 'soweit', 'irgend', 'möglich', 'reduzieren', 'corona', 'frage', 'teilnehmend', 'hygienedemos', 'klar', 'risiko', 'gesundheitswesen', 'verlagern']"
"Klein-Schmeink, Maria",Tue May 19 20:13:57 +0000 2020,corona,"Deshalb gilt weiterhin: Abstand halten, MNS und Hygieneregeln einhalten. Aussrdemnsollten alle Berufe mit viel unmittelbaren Kontakt mit Risikogruppen ein Recht auf regelmässige Testung haben. #corona","['deshalb', 'gelten', 'weiterhin', 'abstand', 'halten', 'm', 'hygieneregel', 'einhalten', 'aussrdemnsollten', 'beruf', 'unmittelbar', 'kontakt', 'risikogruppe', 'recht', 'regelmässige', 'testung', 'corona']"
"Klein-Schmeink, Maria",Wed May 20 09:13:33 +0000 2020,corona,"Schutzkonzepte mit Recht auf Testung überfällig. 
""Jeden Tag steckten sich seit Mitte April im Durchschnitt mehr als 230 Ärzte &amp; Pfleger ... an. An manchen Tagen stellen Mitarbeiter aus dem Gesundheitsbereich mehr als jeden fünften gemeldeten #Corona -Fall https://t.co/QuO0Jxwh2s","['schutzkonzept', 'recht', 'testung', 'überfällig', 'tag', 'stecken', 'seit', 'mitte', 'april', 'durchschnitt', 'mehr', 'arzt', 'pfleger', 'tag', 'stellen', 'mitarbeiter', 'gesundheitsbereich', 'mehr', 'fünfter', 'gemeldet', 'corona', 'fall']"
"Klein-Schmeink, Maria",Wed May 20 09:23:25 +0000 2020,corona,Warum höre ich nicht mehr vom Arbeitsschutz? Was ist mit einem Recht auf regelmässige Testung und ausreichendem Schutzmaterial? #corona,"['warum', 'hören', 'mehr', 'arbeitsschutz', 'recht', 'regelmässige', 'testung', 'ausreichend', 'schutzmaterial', 'corona']"
"Klein-Schmeink, Maria",Wed May 20 13:08:42 +0000 2020,corona,"Besserer Schutz der Beschäftigten im Gesundheitswesen dringend erforderlich. Zahl der Infizierten zeigt Handlungsbedarf. #corona
https://t.co/KXZb7UpvBa","['gut', 'schutz', 'beschäftigt', 'gesundheitswesen', 'dringend', 'erforderlich', 'zahl', 'infiziert', 'zeigen', 'handlungsbedarf', 'corona']"
"Klein-Schmeink, Maria",Fri May 22 09:10:39 +0000 2020,corona,"Was in Deutschland eher als Risiko derer begann, die sich einen Skiurlaub leisten können wird zunehmend ein Risiko für (oft schlecht bezahlte) Dienstleistungsberufe #corona","['deutschland', 'eher', 'risiko', 'beginnen', 'skiurlaub', 'leisten', 'zunehmend', 'risiko', 'oft', 'schlecht', 'bezahlen', 'dienstleistungsberufe', 'corona']"
"Klein-Schmeink, Maria",Sun May 24 08:40:54 +0000 2020,corona,Danke. Spricht mir aus der Seele. #corona @UNonnemacher https://t.co/EXVn26homg,"['danken', 'sprechen', 'seele', 'corona']"
"Klein-Schmeink, Maria",Sun May 24 13:12:40 +0000 2020,quarantäne,Was weiterhin unklar bleibt: wie qualitätsgesichert ist die Warnung?Wie wird der App-Nutzer im Fall einer Warnung durch Informationen unterstützt?Hab ich ein Recht auf schnelle Testung?Welche sozialrechtliche Situation entsteht wenn ich in freiwillige Quarantäne gehe? #CoronaApp,"['weiterhin', 'unklar', 'bleiben', 'qualitätsgesichert', 'warnung', 'appnutzer', 'fall', 'warnung', 'information', 'unterstützen', 'recht', 'schnell', 'testung', 'sozialrechtlich', 'situation', 'entstehen', 'freiwillig', 'quarantäne', 'gehen', 'coronaapp']"
"Klein-Schmeink, Maria",Mon May 25 06:29:20 +0000 2020,corona,"Schön und gut. Aber nicht ausreichend. Wer früh gebucht hat, kann nicht wissen wie die Situation Tage später aussieht. Wer die @DB_Bahn beruflich nutzt, muss sich auf die Fahrt verlassen können. Was ist mit Lüftung? Solche Dinge gehören geregelt  #Corona https://t.co/EwJzJJlwH7","['schön', 'gut', 'ausreichend', 'wer', 'früh', 'buchen', 'wissen', 'situation', 'tag', 'spät', 'aussehen', 'wer', 'beruflich', 'nutzen', 'müssen', 'fahrt', 'verlassen', 'lüftung', 'ding', 'gehören', 'regeln', 'corona']"
"Klein-Schmeink, Maria",Tue May 26 09:54:11 +0000 2020,corona,Da sollen mal wieder die einkommenschwachen Gruppen zu den Verlierern der Krise gemacht werden. Aus Fehlern der Vergangenheit lernen wäre mal was. #corona  #Mindestlohn,"['sollen', 'mal', 'einkommenschwache', 'gruppe', 'verlierer', 'krise', 'fehler', 'vergangenheit', 'lernen', 'mal', 'corona', 'mindestlohn']"
"Klein-Schmeink, Maria",Wed May 27 15:50:03 +0000 2020,quarantäne,"Wie soll man für die #CoronaApp werben wenn wesentliche Fragen für die Nutzer*nnen nicht beantwortet sind? Qualitätssicherung (Falschpositive Warnung), Anspruch auf Testung, Sozialrechtliche Fragen bei freiwilliger Quarantäne uva.
 https://t.co/efhEQxF7NJ","['sollen', 'coronaapp', 'werben', 'wesentlich', 'frage', 'nutzer', 'nnen', 'beantwortet', 'qualitätssicherung', 'falschpositiv', 'warnung', 'anspruch', 'testung', 'sozialrechtlich', 'frage', 'freiwillig', 'quarantäne', 'uva']"
"Klein-Schmeink, Maria",Fri May 29 13:15:16 +0000 2020,coronakrise,"Die #Corona-Prämie sollte an alle gehen, die in der Corona-Krise im gesamten Gesundheitswesen enormes geleistet haben, stark belastet und hohen Risiken ausgesetzt waren.","['coronaprämie', 'sollen', 'gehen', 'coronakrise', 'gesamt', 'gesundheitswesen', 'enorm', 'geleistet', 'stark', 'belastet', 'hoch', 'risiko', 'aussetzen']"
"Klein-Schmeink, Maria",Fri May 29 13:57:23 +0000 2020,quarantäne,Es fehlen grundlegende Informationen für Nutzer*nnen der App. Was mache ich bei einer Corona-Warnung? Gehe ich in freiwillige Quarantäne bis ein Test-Ergebnis vorliegt? Hab ich Zugang zu einem Test? Gilt die Warnung als Grund für eine vorläufige Krankschreibung?  #Corona-App,"['fehlen', 'grundlegend', 'information', 'nutzer', 'nnen', 'app', 'coronawarnung', 'gehen', 'freiwillig', 'quarantäne', 'testergebnis', 'vorliegen', 'zugang', 'test', 'gelten', 'warnung', 'grund', 'vorläufig', 'krankschreibung', 'coronaapp']"
"Klein-Schmeink, Maria",Fri May 29 14:52:24 +0000 2020,coronakrise,"Am #TagderNachbarschaft einen großen Dank an die vielen, die in der Corona-Krise ihre gefährdeten Nachbarn unterstützt haben. 💚🙏","['tagdernachbarschaft', 'groß', 'dank', 'vielen', 'coronakrise', 'gefährdet', 'nachbar', 'unterstützen']"
"Klein-Schmeink, Maria",Mon Jun 01 13:43:20 +0000 2020,coronakrise,@norwichruesse @berndulrich @RenateKuenast Was ich verstehe: wir haben nicht mehr viel Zeit die Dinge zum besseren zu wenden. Gerade während der Corona-Krise funktionieren die klassischen Hebel für Massenbewegungen nicht.,"['verstehen', 'mehr', 'zeit', 'ding', 'gut', 'wenden', 'gerade', 'coronakrise', 'funktionieren', 'klassisch', 'hebel', 'massenbewegung']"
"Klein-Schmeink, Maria",Tue Jun 02 18:05:15 +0000 2020,corona,"Union und SPD müssen jetzt ihre Zusage bekräftigen, dass die Belastungen durch Steuerzuschuss an die GKV getragen werden. Die Kosten allein auf GKV abzuwälzen wäre extrem ungerecht. Gesamtgesellschaftliche Aufgabe! #corona #Krankenkassen
@tagesschau","['union', 'spd', 'müssen', 'zusage', 'bekräftigen', 'belastung', 'steuerzuschuss', 'gkv', 'tragen', 'kosten', 'allein', 'gkv', 'abwälzen', 'extrem', 'ungerecht', 'gesamtgesellschaftlich', 'aufgabe', 'corona', 'krankenkassen']"
"Klein-Schmeink, Maria",Sat Jun 06 09:04:17 +0000 2020,abstandsregel,"Entwicklung zeigt, Schul-und Kitaöffnung muss sehr sorgfältig begleitet werden.Sehr fraglich aus meiner Sicht ob auf Abstandsregeln verzichtet werden kann. Deutlich dass es Konzepte für besonders gefährdete Gruppen braucht (ohne sie auszuschließen) #corona https://t.co/ENgvLyKVo5","['entwicklung', 'zeigen', 'schulund', 'kitaöffnung', 'müssen', 'sorgfältig', 'begleitet', 'werdensehr', 'fraglich', 'sicht', 'abstandsregel', 'verzichten', 'deutlich', 'konzept', 'besonders', 'gefährdet', 'gruppe', 'brauchen', 'ausschließen', 'corona']"
"Klein-Schmeink, Maria",Mon Jun 08 07:40:25 +0000 2020,corona,"Bin gespannt. Mir fehlen immer noch Informationen dazu wie qualitätsgesichert die App ist (falsch-positiv), wie Nutzer*nnen im Falle einer #Corona Warnung unterstützt werden und ob sie in dem Fall arbeitsrechtlich freigestellt werden. #Corona-App 
https://t.co/z24IyO4tOe","['spannen', 'fehlen', 'immer', 'information', 'qualitätsgesichert', 'app', 'falschpositiv', 'nutzer', 'nnen', 'fall', 'corona', 'warnung', 'unterstützen', 'fall', 'arbeitsrechtlich', 'freistellen', 'coronaapp']"
"Klein-Schmeink, Maria",Mon Jun 08 18:10:30 +0000 2020,corona,Nicht zu glauben. #nrw #bildungslandnrw #Corona #Mundschutz,"['glauben', 'nrw', 'bildungslandnrw', 'corona', 'mundschutz']"
"Klein-Schmeink, Maria",Fri Jun 12 08:17:37 +0000 2020,corona,Das ist ein sehr wichtiger Vorschlag. Die Fahrgäste sitzen zumeist stundenlang beieinander. #corona,"['wichtig', 'vorschlag', 'fahrgast', 'sitzen', 'zumeist', 'stundenlang', 'beieinander', 'corona']"
"Klein-Schmeink, Maria",Fri Jun 12 20:19:25 +0000 2020,pandemie,"Für eine bessere Zukunft nach der Pandemie - Jetzt unterschreiben!
https://t.co/gKp6kTIxtO","['gut', 'zukunft', 'pandemie', 'unterschreiben']"
"Klein-Schmeink, Maria",Sat Jun 13 11:01:05 +0000 2020,gesundheitsamt,"Frage zu #CoronaWarnApp
Nach Test-Verordnung gibt es für symptomfreie Personen nur über das Gesundheitsamt (Termin) Zugang zum Test. Was macht ein Nutzer nach Warnung durch die App bevor ein Test veranlasst werden kann? Ist er arbeitsrechtlich freigestellt bis dahin? @jensspahn","['frage', 'coronawarnapp', 'testverordnung', 'geben', 'symptomfreie', 'person', 'gesundheitsamt', 'termin', 'zugang', 'test', 'nutzer', 'warnung', 'app', 'bevor', 'test', 'veranlassen', 'arbeitsrechtlich', 'freistellen', 'dahin']"
"Klein-Schmeink, Maria",Sat Jun 13 12:52:13 +0000 2020,corona,Ohne klare Informationen über den Nutzen und die Qualitätssicherung der #Corona- App werden die meisten erstmal abwarten. Stehen auch noch ein paar aktuelle Datensicherheitsfragen im Raum,"['klar', 'information', 'nutzen', 'qualitätssicherung', 'corona', 'app', 'meisten', 'erstmal', 'abwarten', 'stehen', 'paar', 'aktuell', 'datensicherheitsfragen', 'raum']"
"Klein-Schmeink, Maria",Mon Jun 15 05:46:35 +0000 2020,corona,Den Lockerungsrambo geben und zugleich gerade für Schule und Kita keinen Plan haben - das finden die Leute zu Recht nicht gut. #NRW #Corona,"['lockerungsrambo', 'geben', 'zugleich', 'gerade', 'schule', 'kita', 'plan', 'finden', 'leute', 'recht', 'gut', 'nrw', 'corona']"
"Klein-Schmeink, Maria",Mon Jun 15 05:50:03 +0000 2020,gesundheitsamt,Weil ja morgen die #CoronaWarnApp vorgestellt wird: wie genau steht es mit der Freistellung für Arbeitnehmer*nnen bis sie einen Termin und einen Test vom Gesundheitsamt haben?,"['ja', 'morgen', 'coronawarnapp', 'vorstellen', 'genau', 'stehen', 'freistellung', 'arbeitnehmer', 'nnen', 'termin', 'test', 'gesundheitsamt']"
"Klein-Schmeink, Maria",Mon Jun 15 05:58:49 +0000 2020,gesundheitsamt,@zen_garten Die wären bei direktem Kontakt mehr als 15 Min vom Gesundheitsamt kontaktiert und häusliche Quarantäne angeordnet worden. Und damit freigestellt,"['direkt', 'kontakt', 'mehr', 'minen', 'gesundheitsamt', 'kontaktieren', 'häuslich', 'quarantäne', 'angeordnet', 'freistellen']"
"Klein-Schmeink, Maria",Mon Jun 15 06:34:29 +0000 2020,gesundheitsamt,@zen_garten Weil das Verfahren ja schneller werden soll durch die App.Bis man von Gesundheitsamt kontaktet &amp; zu Test eingeladen wird vergehen heute mehrere Tage.Zu Recht soll die Infektionskette schneller unterbrochen werden.Also zu Hause bleiben.Ohne Freistellung droht Ärger mit Arbeitgeber,"['verfahren', 'ja', 'schnell', 'sollen', 'appbis', 'gesundheitsamt', 'kontaktet', 'test', 'eingeladen', 'vergehen', 'heute', 'mehrere', 'tagezu', 'recht', 'sollen', 'infektionskette', 'schnell', 'unterbrochen', 'werdenalso', 'haus', 'bleibenohne', 'freistellung', 'drohen', 'ärger', 'arbeitgeber']"
"Klein-Schmeink, Maria",Tue Jun 16 08:59:20 +0000 2020,corona,"So, jetzt ist sie da. Kein Allheilmittel aber ein Baustein in der Corona-Eindämmung
Finde es muss in einigen Fragen noch nachgearbeitet werden. Kein Nutzer darf mit einer Corona Warnung allein gelassen werden. #CoronaWarnApp https://t.co/GpKGPENMeC","['allheilmittel', 'baustein', 'coronaeindämmung', 'finden', 'müssen', 'frage', 'nacharbeiten', 'nutzer', 'dürfen', 'corona', 'warnung', 'allein', 'lassen', 'coronawarnapp']"
"Klein-Schmeink, Maria",Tue Jun 16 09:53:42 +0000 2020,corona,Da muss @jensspahn mit den Ländern und Kommunen noch nacharbeiten. Es ist noch zu unklar was auf Nutzer*nnen zukommt im Falle einer #corona Warnung #CoronaWarnApp,"['müssen', 'land', 'kommune', 'nacharbeiten', 'unklar', 'nutzer', 'nnen', 'zukommen', 'fall', 'corona', 'warnung', 'coronawarnapp']"
"Klein-Schmeink, Maria",Thu Jun 18 07:44:07 +0000 2020,infektionsgeschehen,"Vielleicht nicht gerade der richtige Zeitpunkt, das Ende der Epidemischen Notlage zu beschließen? liebe @fdpbt
Wir brauchen weiterhin Flexibilität &amp; Schnelligkeit um auf das Infektionsgeschehen zu reagieren. Aber mehr parlamentarische Beteiligung bei Verordnungen wären wichtig.","['vielleicht', 'gerade', 'richtig', 'zeitpunkt', 'ende', 'epidemisch', 'notlage', 'beschließen', 'liebe', 'brauchen', 'weiterhin', 'flexibilität', 'schnelligkeit', 'infektionsgeschehen', 'reagieren', 'mehr', 'parlamentarisch', 'beteiligung', 'verordnung', 'wichtig']"
"Klein-Schmeink, Maria",Thu Jun 18 07:48:34 +0000 2020,corona,"Die vielen #corona Infektionen bei #toennies zeigen, dass wir jederzeit mit großen Ausbrüchen rechnen müssen wenn Abstand, Hygieneregeln und Mundnasenschutz nicht eingehalten werden (können). Solche Geschäftsmodelle gehören abgeschafft.","['vielen', 'corona', 'infektion', 'toennies', 'zeigen', 'jederzeit', 'groß', 'ausbruch', 'rechnen', 'müssen', 'abstand', 'hygieneregel', 'mundnasenschutz', 'einhalten', 'geschäftsmodell', 'gehören', 'abschaffen']"
"Klein-Schmeink, Maria",Mon Jun 22 06:48:00 +0000 2020,quarantäne,Was mich im Falle #toennies auch interessiert: sind die Werkvertragsnehmer*nnen und ihre Familien krankenversichert? Wird #toennies die Kosten der häuslichen Quarantäne von 7000 Menschen tragen?,"['fall', 'toennies', 'interessieren', 'werkvertragsnehmer', 'nnen', 'familie', 'krankenversichert', 'toennies', 'kosten', 'häuslich', 'quarantäne', 'mensch', 'tragen']"
